"","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Drought","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Mock","Mock","Mock","Other","Other","Other","Other","Xanthomonas","Xanthomonas","Xanthomonas"
"M824.341T916.725"," 4177.198"," 6268.893","    0.000","31139.617"," 4534.197"," 1002.614"," 4801.074"," 4356.458"," 1487.429"," 2200.601"," 1118.915","    0.000"," 2147.198"," 3487.142"," 1493.207","    0.000"," 3419.631"," 2851.095"
"M345.082T140.774","5818.8941","3141.8367","   0.0000","6184.0710","5380.8390","5495.6439","6002.1312","7633.4587","4518.0234","3829.5928","4887.5045"," 987.6692","5979.2560","5589.4633","4732.9470","1210.0000","5257.1747","5953.5049"
"M251.019T152.27","3371.9189","1155.0395","   0.0000","4278.4158","4767.6167","2276.9136","3131.8654","2531.9848","2586.9508","2765.9892","2409.0429"," 183.5989","3476.5544","3552.2512","3252.6268","   0.0000","1072.4207","1855.4713"
"M279.164T1571.945","51281.95","58677.60","56178.68","50401.10","48870.52","56328.22","54331.78","52479.88","33729.68","63525.41","58938.05","51481.70","52949.91","52414.22","57462.03","50300.00","53747.93","58843.07"
"M540.867T1245.744","4995.285","5439.817","   0.000","7363.430","3793.451","1691.525","4952.926","8094.639","4557.986","7591.433","4608.427","   0.000","5217.533","5374.857","6889.328"," 339.000","3746.122","3588.038"
"M238.069T801.926","1247.4790","1026.0663","   0.0000","1831.4338"," 558.7280"," 335.2683"," 509.1633"," 794.9089"," 204.3191"," 217.7318"," 339.1800"," 327.5709"," 906.7099","2005.7803","1254.5374","   0.0000"," 524.4098"," 446.5688"
"M755.7T809.167"," 5557.060"," 1217.991","    0.000"," 2843.707"," 9179.417"," 1430.882"," 5980.412"," 4593.728"," 4967.525"," 1849.153"," 4822.426","    0.000"," 3776.058"," 2644.839","10117.858","    0.000"," 4354.016","11443.808"
"M418.896T66.885","13667.247","15048.650"," 2739.816","13332.540","11851.746"," 9592.434","20816.421","21502.376"," 9004.724","11968.739"," 6075.633"," 6755.484","12225.670","13412.119","13496.914"," 2940.000"," 9607.129","17815.773"
"M347.091T1147.321"," 8989.0148"," 4372.5505","  637.4784"," 3327.7407"," 6395.6973"," 3428.7396","10772.5239"," 6126.1565"," 3500.1680"," 3432.7990"," 5205.9650","  666.9183"," 2294.9359"," 8856.7676"," 3306.1690","    0.0000"," 8700.0959"," 8349.8831"
"M427.009T107.872"," 8745.8048"," 8598.0775","  664.4023","11421.2562"," 9599.8876"," 9322.6680"," 9481.8229"," 6773.8608"," 6584.0458"," 8824.5930"," 9477.4408","  199.3929"," 8182.9631"," 8924.9697"," 9715.2844","  614.0000","10849.2479","14235.6736"
"M243.065T108.531","6976.044","7545.800","3158.857","7412.289","4252.061","3791.602","6585.789","5335.803","3394.397","5474.366","5650.201","3062.794","6156.579","6721.054","5753.201","3240.000","8024.667","4136.252"
"M974.806T67.938","  893.5245","  394.6289","    0.0000"," 1143.9923"," 1757.2002"," 4030.0775"," 7845.8842","12477.4347"," 2039.4900"," 1117.4908"," 3683.3801"," 1116.6975","  926.2647"," 2009.3188"," 1101.4911","    0.0000","    0.0000"," 2694.3296"
"M741.841T67.938"," 5735.365"," 4778.396"," 1261.477"," 7035.941"," 7316.721"," 2453.866"," 7784.741"," 9142.039"," 9461.305"," 5636.081","10657.702"," 3257.115"," 6743.700"," 7688.822"," 8825.354","  773.000"," 4932.915","12175.262"
"M409.172T733.287","11096.476","14715.668","    0.000","25130.638","13791.093"," 6639.390","14099.197","21253.608","12407.035"," 5596.137","13795.289","    0.000","10293.010","15639.527","14743.865","    0.000","14997.964","33501.370"
"M469.019T418.674"," 6669.8967"," 2086.6541","  192.3723","11808.8195"," 1114.0908","  604.5812"," 1465.0161","  661.4283","  339.3543"," 1517.3340","  377.2266"," 1646.0276"," 4293.4730"," 4000.9874"," 5680.0101","    0.0000"," 2843.1921"," 1004.1649"
"M775.809T66.684"," 1767.7688"," 1356.4020","    0.0000"," 2937.2045"," 2066.6578"," 4242.1869","10937.2799"," 4931.3542"," 3104.6050"," 2077.1987"," 5222.2240"," 1830.1659"," 2772.2558"," 2678.0074"," 2561.1907","    0.0000","  605.3378"," 3751.1572"
"M435.959T107.38"," 7720.621"," 6425.566"," 2292.786"," 9243.560"," 8358.911","14250.325"," 9152.675"," 8592.050"," 3015.240"," 8525.748"," 9799.225"," 1458.698"," 7718.531","10288.435"," 9904.950"," 1290.000","10705.792","22568.683"
"M676.309T1245.665","4916.028","5712.943","   0.000","7641.382","3872.500","2853.774","6222.219","6040.772","3925.990","6633.412","6594.157","   0.000","5970.950","5309.566","5704.110","   0.000","4741.469","4718.496"
"M265.261T1518.666"," 6791.104"," 7171.566","10133.630"," 6558.590"," 8572.474","12821.166"," 8123.919"," 9414.327"," 8552.147","10792.069","10242.923"," 6674.145","14204.207"," 8572.400","10074.635"," 9230.000","11321.646"," 9762.753"
"M339.058T415.891","14773.5037"," 3812.5634","  742.0353","21001.3370"," 1993.9730"," 2825.5607"," 1776.5613"," 1942.9095","  656.0866"," 2739.2552","  827.7646"," 1026.7779"," 7791.7368"," 8623.5488"," 9192.3880","  630.0000"," 3646.7847"," 2497.7539"
"M785.833T68.422"," 1563.9552"," 1378.0775","  228.6431"," 2415.2979"," 7934.7270"," 2916.1500"," 6526.4138","12585.0129"," 5612.3501"," 1938.7068"," 5394.2916"," 1747.8764"," 2629.6759"," 1976.7801"," 2445.7991","    0.0000"," 1632.4458","26622.6480"
"M448.965T106.062"," 6661.6667"," 6573.8979","    0.0000"," 7910.9503"," 8584.8313"," 9085.1486"," 8840.3475"," 5350.4859"," 4010.4617"," 8186.3064"," 9270.3387","  498.5241"," 8697.7978"," 7374.2016"," 9976.4151","  237.0000","10580.7955"," 8357.5348"
"M1354.628T902.5","1925.917","1959.888","   0.000","5559.160","1851.213","3599.702","2860.374","8772.104","2855.800","1222.803","3917.982","   0.000","3343.059","2990.773","3549.419","   0.000","1225.381","1498.307"
"M241.108T881.116","5077.0357","3091.8799","   0.0000","4040.1900","4027.3078","3351.0468","4527.7648","3982.9155"," 989.2029","4149.7934","3544.5522"," 415.2729","4798.2129","3108.0474"," 566.4424"," 767.0000","2363.7751"," 823.1688"
"M418.894T1736.453","11335.962","17322.298","10391.462","16075.049","10617.381","16191.559","18467.056","14049.666","12341.976"," 9962.416","13325.894","16116.946","16279.146","14504.444","20012.996","12700.000","11065.375","13545.879"
"M562.892T1151.046","12770.3258","11221.2461","  539.2900","13551.4966"," 5271.3206"," 3888.0566"," 7829.4142","10444.3051"," 8153.7828","10387.7138","11032.1991","  716.7892"," 5331.8488","13008.4441"," 7500.3303","  284.0000","16421.5151","11426.6237"
"M319.076T917.392"," 5523.6499","13609.8544","    0.0000","10267.1582"," 4515.5603"," 5680.1379"," 8545.6251"," 5420.5382"," 1133.8520","  221.4141"," 1364.8221","    0.0000"," 7904.0152"," 6885.7803"," 6090.8109","    0.0000"," 2580.7284"," 5406.7637"
"M405.167T106.416","2817.280","2511.018","   0.000","4558.255","4959.995","4615.916","1830.376","4354.217","2329.322","1847.842","3486.703","   0.000","5408.644","2996.444","4345.784","   0.000","3752.827","4793.978"
"M445.095T115.802"," 6132.7579"," 6488.5922","  440.7725","11816.7026"," 5279.0489"," 4326.5689"," 6854.8738"," 8971.9714"," 5170.2553"," 4085.3356"," 7609.4460"," 1040.5222"," 4492.0960"," 6318.7211"," 5945.7845","  610.0000"," 7933.3295"," 8874.3526"
"M505.902T66.721"," 3699.0182"," 2469.1261","  832.7345"," 6235.9798"," 5436.0675","10291.0001","21658.4744","40038.4227"," 9644.3679"," 5426.5471","13422.2480"," 1889.2108"," 7400.8024"," 6676.8220"," 6073.8728","  410.0000","  594.9010","11992.0896"
"M338.938T105.668","17892.233"," 5919.831"," 9026.504","19632.598","15929.453","12494.936","21881.229","10687.467","10408.376","15412.820","15592.522"," 8234.351","11879.493","17327.605"," 5088.131"," 9010.000","19726.337","16361.511"
"M657.832T67.374"," 6592.453"," 4594.881"," 1439.489"," 7016.904"," 7885.150"," 3798.129","15345.573","18393.527","10628.902"," 5808.592","13631.505"," 3829.418"," 7363.935"," 8689.897"," 8310.071"," 1190.000"," 3953.596","14700.148"
"M885.822T66.912","  529.6767"," 1673.3990","  234.8032"," 1774.3751"," 3085.9205"," 6799.9760"," 7806.7526","12007.4951"," 5731.8786"," 1009.5401"," 4344.7191","  725.5503"," 2399.5705"," 1548.3269"," 1294.0282","  224.0000","  365.2901"," 4215.6968"
"M385.188T793.619"," 8115.6802"," 5954.6623","  366.9486","12628.5524","10093.3167"," 8503.7871"," 7731.3344","12927.8461"," 8483.6706"," 7454.9349","10184.1952","  559.1760"," 9726.1089"," 8720.3914"," 6809.9772","  387.0000","10399.5344","10532.9645"
"M541.046T1246.429","6851.368","8496.977","   0.000","9127.668","5235.484","2760.535","6995.143","7612.831","5913.629","8807.727","8225.849","   0.000","6826.754","7662.021","7315.501"," 236.000","5938.725","7797.615"
"M562.835T1148.266","17257.8687","13593.3944","  572.4309","18571.2272"," 6787.0844"," 4039.8485"," 7970.3627","10771.1388"," 7560.5737","12801.4038"," 5721.7753","  358.2000"," 4094.3771","19459.5437"," 9853.6610","  230.0000","12248.9714","12826.6637"
"M1243.514T983.057","3349.6997","4421.8484","   0.0000","6196.9602","4320.2113","2267.0364","5897.4986","6077.2636"," 967.9378","1683.8938","5259.6632"," 461.2603","3486.2036","4283.4157","2935.6456"," 372.0000","4049.8586","5251.3363"
"M1105.431T888.552","12235.590","21918.572","    0.000","30522.143","15682.523"," 9114.230","17956.177","17529.700","12301.692"," 8482.058","17259.600","    0.000","13186.521","11498.151","19255.150","    0.000","14364.187"," 9997.558"
"M697.905T994.286","26858.38","27609.21","    0.00","52069.39","48219.30","49455.56","33118.44","25431.04","24726.92","25464.47","26680.99","    0.00","37630.49","30340.73","34780.54","    0.00","27933.78","19417.95"
"M401.05T875.074","10320.4552"," 9752.9739","  318.6914","26410.8810"," 8566.7573"," 9799.0907","23935.5667","17848.4152"," 3130.9375"," 1632.2440"," 3094.0647","  674.8720","16968.1600","16439.5789","38681.1087","  855.0000"," 2832.7531"," 3651.4342"
"M600.854T66.846","12444.942","11172.592"," 3728.717","12716.601","18905.265"," 7740.879"," 9858.966","13013.500"," 9838.141"," 9808.083","17693.797"," 6063.593","14583.068","15536.720","16735.288","  485.000"," 9360.928","19682.455"
"M731.208T950.406"," 9869.815"," 8722.039","    0.000","13260.945"," 8464.505"," 6599.011"," 6601.607"," 7526.692"," 6666.548"," 5632.742"," 9045.888","    0.000"," 6542.254"," 5710.650","15444.102","    0.000"," 8115.920"," 4080.220"
"M470.098T771.956"," 7137.237"," 8405.497","    0.000","13310.602"," 6963.307"," 8808.365","13850.284","12060.986"," 8545.826"," 7733.252"," 9342.798","    0.000"," 8847.072"," 7686.609"," 3528.634","    0.000","11812.886","10328.340"
"M344.844T1719.46","10108.041","14747.256"," 4974.803","13666.929","13302.601"," 8384.478","13715.907","16750.400","12287.984","15475.614","19031.740","10057.701","11280.290","13176.744","11634.443","10900.000","11099.899"," 9984.524"
"M641.167T774.439","3075.9891"," 852.0621","   0.0000","3863.8687","4806.6078","3716.6730","2679.0491","4685.3626","2195.7803","3881.5383","2918.0392"," 262.6304","2028.2143","2522.7352","2229.3474"," 209.0000","1233.7216","3390.6025"
"M778.832T66.858"," 9680.836"," 5057.914","    0.000"," 9991.051"," 9303.853"," 7197.930","16102.693","16207.132"," 8261.363"," 8305.953","10398.506"," 1871.341"," 9485.342"," 6885.380","10518.116","    0.000"," 7182.057","13468.170"
"M747.22T952.211","5369.0582","2194.6391","   0.0000","6021.8046","3029.1289","2437.5237","1661.5437","4799.7149","2544.0012"," 854.0081","2903.9867","   0.0000","2966.1785","2101.0744","6595.1250","   0.0000","2996.7127","4430.4591"
"M377.049T427.197","17109.190","12212.005"," 2574.812","28793.089","13478.980","13378.098","15138.362","20658.549","11656.488","11749.333","25231.252"," 3851.811","17147.821","13231.897","17760.221"," 3030.000","12340.603","13380.195"
"M493.23T921.818"," 59874.9973"," 30528.8361","  2623.5940"," 40514.8024"," 53119.6487"," 58658.5170"," 52611.4552","117324.9609"," 52938.1760"," 27180.7744"," 80761.3455","   519.4148"," 49865.1400"," 62044.1706"," 79849.9638","     0.0000"," 31100.6334"," 53946.0640"
"M387.346T67.938","10653.481","11136.872"," 1930.636","14498.903","18174.036","13428.125","17682.723","17074.752","23075.017","13550.514","23549.824"," 2795.328","13418.859","16500.061","15747.068"," 1870.000","16830.030","22877.304"
"M367.08T114.463","7003.9075","3810.1980"," 192.1221","7917.8909","5357.6431","3270.8811","4703.0920","5719.8889","3388.3993","2893.6898","5903.2224","   0.0000","4377.3172","5200.0946","5111.0697","   0.0000","5391.1307","6961.5741"
"M401.049T776.54"," 9032.4882"," 9030.1607","  878.2338","16706.7237"," 9185.5487"," 9031.2215","13308.2177"," 8849.5023"," 5191.8088"," 6589.2847"," 9086.4159","  617.2338","10301.7347"," 9837.0169","10310.5992","  729.0000"," 9620.4719"," 9134.7716"
"M323.019T128.103","10584.9258","10401.0577","  533.1555","17048.9861"," 7919.2672"," 9676.9766","11208.4650","15598.6300","10985.7977"," 8267.0696","14190.1956"," 1338.3087","12453.3734"," 9417.5070","11467.8094","  217.0000","13408.1600","16425.5225"
"M459.149T771.729","24399.4536","23040.7545","  306.0915","22661.2011","27694.3358","31859.1790","35270.5221","31709.0083","28297.7060","23554.6310","34354.8289","  571.1995","28232.6338","36627.8055","34268.2247","  226.0000","28951.6375","48176.3765"
"M507.151T845.473","8332.2667","5153.8502"," 507.0107","9116.1301","6650.7355","5853.0804","8173.8655","8402.0845","5333.0865","2901.3932","7296.9425"," 535.1339","7349.4195","7117.6473","8060.2467"," 680.0000","6297.5603","8271.0383"
"M415.27T1182.702"," 7767.7632","12842.3482","  198.9838","15169.5604"," 7220.1428"," 4966.9057"," 6749.9922"," 8227.4382"," 5293.1296","14715.1317"," 6179.8908","    0.0000"," 9652.6912"," 8929.8643"," 4730.2962","    0.0000"," 8076.4770"," 3720.2520"
"M359.123T830.487","8265.415","7450.152","   0.000","8870.646","6105.321","4430.049","8120.462","8017.163","6324.909","1437.159","6265.734","1250.251","6464.334","7949.495","8569.194","   0.000","7662.046","7034.323"
"M549.174T847.493"," 7952.224","11673.245","    0.000","15169.440","11106.764","10040.753","16040.154","18347.085"," 7797.073"," 8407.446","12863.706","    0.000","11209.267","10603.467","10786.587","    0.000","14504.739","11243.114"
"M340.859T1719.351","13166.250","18692.269","11725.416","19265.167","12224.808","13889.166","15921.750","19160.842"," 8095.774","11496.230","20597.777","12225.402","17485.904","15899.674","18778.502"," 7920.000","16475.470","16246.070"
"M702.25T942.066","4403.170","5631.425","   0.000","9057.666","2888.922","3813.221","4554.323","5646.868","3683.124","2717.752","5049.345","   0.000","5475.315","4604.211","2765.631","   0.000","6375.822","4009.513"
"M453.035T765.753"," 9019.9971"," 6326.6791","  770.6578"," 8273.1350"," 6816.1600"," 8254.5804"," 9515.7700"," 9079.4782"," 9019.1190"," 8618.2964","12096.7280","  332.7641"," 9965.4816","11754.8731","11217.6532","    0.0000","12422.4263"," 8483.4179"
"M329.089T195.942","11133.6889"," 5911.1396","  243.4443","16432.4184"," 7295.7108"," 4588.3611"," 7281.5064"," 8754.2571"," 5203.5042"," 8600.2784"," 9740.0941","  316.4876","11365.4107"," 9131.4710"," 8837.8385","    0.0000","10978.9057","10112.1193"
"M615.152T88.13","12271.4579"," 8166.1546","  188.0817","16076.9922","10238.6449","11754.7239","12927.7912","16727.1098","14241.7291","11960.3059","11154.5352","  423.5232"," 9797.9807"," 9473.2602","10839.4769","  475.0000","11331.2003","12460.3173"
"M399.092T115.22"," 9976.895"," 5166.978","    0.000","12701.451"," 6019.270"," 4946.518"," 7144.876"," 5571.277"," 4342.386"," 6225.813"," 7512.938","    0.000"," 8838.175"," 7559.852"," 6513.825","  178.000"," 8034.093"," 6161.826"
"M519.896T67.425"," 5782.284"," 3645.667","  752.976"," 7079.413"," 7517.694"," 4191.554","13936.877","14956.132","13615.820"," 5884.738","10698.074"," 2404.985"," 7931.999"," 7847.535"," 5434.541","  229.000"," 1306.602"," 8956.670"
"M447.222T1194.448","14260.370","20385.951","    0.000","29142.304","12409.185"," 8491.019"," 8772.857","19679.361","13113.554","13285.092"," 7271.345","    0.000"," 9964.193"," 9583.773","14199.425","    0.000","10357.681","16091.994"
"M559.04T89.345","20074.838","35577.944"," 1091.020","31211.433","28640.486","27033.304","32601.835","28610.970","41307.113","20878.770","18551.936"," 2498.424","20335.161","29737.995","17039.400","  425.000","45520.353","22371.253"
"M513.235T964.262","2453.2687","1670.9281","   0.0000","5315.4294","1509.0558","1551.8408","2911.1945","1649.4866","1439.3324","1168.7227","2159.4382","   0.0000"," 984.0569","2502.2865","1040.5094","   0.0000","2468.8287","2483.2059"
"M701.333T69.273"," 4103.214"," 4542.396","    0.000"," 4370.216"," 6085.331"," 3594.919"," 8581.723","12418.262"," 7847.204"," 2756.651"," 7751.798"," 1071.948"," 2433.374"," 5836.732"," 5371.336","    0.000"," 2424.230"," 7931.935"
"M413.108T298.268","5737.8775","4355.5847","   0.0000","8659.3088","4328.4477","2345.7123","7532.7607","5478.0963","2466.7128","4786.8643","6893.0490"," 180.1194","4455.4027","4817.4373","4876.9643"," 172.0000","9112.0061","8080.7709"
"M434.871T1737.903","15130.43","12858.30","12662.94","24465.67","17351.79","17045.41","26120.69","18306.94","21186.65","13015.36","19834.88","21477.62","25809.96","21924.63","25152.64"," 8370.00","22352.21","16084.76"
"M353.052T831.694"," 4786.1429","17211.9920","  246.9070","16861.8380","17515.5326","10416.0519","22280.5329","45142.2669","17354.5320"," 3362.4954","30426.8544","  655.2325","20309.8158","18278.7000","29205.6499","    0.0000","11030.6419","18771.9188"
"M775.338T1039.594"," 2348.2776"," 2458.3983","    0.0000"," 7335.9531"," 1845.2496"," 6654.9029","11630.8603"," 7492.4072"," 1121.2606","  897.0923"," 4138.1078","  403.1259"," 6316.9590"," 2920.8787"," 4848.7022","    0.0000"," 7958.8645"," 9994.7792"
"M429.074T115.482","7526.5281","7150.6831"," 906.9278","7723.1650","4751.7396","3903.2385","5184.6327","5140.1531","5580.9605","3836.0946","4629.2654","1505.1294","4168.5642","5831.4664","6047.6945"," 947.0000","6086.0999","5615.8219"
"M475.877T67.555","4009.6604","4145.1832"," 194.3923","6509.6084","3120.5451","2212.9352","7827.4734","5728.6606","4725.0756","5027.1337","6563.1844","1778.7623","5704.5428","5252.5200","6387.7399","1000.0000","6487.6086","4949.6693"
"M299.259T1433.689"," 7397.2656"," 3638.0388","  562.2716","10346.0208"," 1879.2052"," 2568.7900"," 4751.7444"," 3250.9336"," 2574.0314"," 3588.2782"," 1978.7087"," 3425.5442"," 5582.5113"," 5803.9307"," 5695.0503","  733.0000"," 3995.3769"," 3042.0756"
"M187.905T92.369","12229.550","38760.645","    0.000","12406.919","12031.698"," 6843.688","17775.527","16128.993"," 3930.572"," 9354.048","13267.664","    0.000","14529.856","12467.192","10155.411","    0.000","14377.159","14324.103"
"M809.324T904.082"," 5585.705"," 8029.260","    0.000","12459.703","10223.112"," 3762.874","12132.252"," 4615.564"," 5134.084"," 1992.436"," 7181.291","    0.000"," 7813.968"," 5157.266"," 7801.570","    0.000"," 6442.471"," 7946.072"
"M493.136T809.014","6494.3384","2538.4413","   0.0000","8480.2693","3582.8820","1936.5578","4453.9372","4763.7284","2725.3058","2189.3352","5227.6293"," 918.7139","3165.9049","4621.3808","6147.8283"," 227.0000","3129.7608","3370.5469"
