"","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Control","Control","Control","Drought","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Other","Other","Other","Other","Xanthomonas","Xanthomonas","Xanthomonas"
"M285.243T1390.408","2009.7486","3737.4146","4339.4735","3406.1833","5429.6926","   0.0000","6499.2205","2451.7651","1904.9438","2374.8861","2655.1415"," 784.1011","4441.8123","3906.6258","4475.0723"," 467.0000","2737.5734","1324.0722"
"M1463.523T939.044","10779.9945","  558.1667","18253.7633"," 5541.1372","15718.8240"," 1368.5977","32055.9389","20210.6215"," 5123.2427","33335.9040","25703.8157","  387.4784"," 4097.1375","26916.6363","16871.3971","    0.0000","12915.8336"," 8385.3452"
"M481.224T887.168","11829.4439","12851.1940","18301.9508","13466.9432","14308.1653","    0.0000","16680.8130","13282.8546"," 9602.2661","11825.5932","13213.4850","  299.3735","13519.9818","13127.4062","15394.0043","    0.0000"," 9809.4960","18605.1186"
"M343.103T489.112"," 9164.173"," 6047.893","22808.884"," 6649.463"," 4287.420","    0.000"," 9830.445","12293.867"," 5016.916","23912.071","19482.040","    0.000"," 8843.105"," 8391.172"," 9602.752","    0.000","29204.885","39847.150"
"M444.872T67.426","22419.50","28251.92","27306.00","19673.08","32527.16","21963.22","34799.56","21696.45","15748.46","22272.28","23630.59","23288.50","27667.97","28906.47","30275.38","17400.00","27982.40","21757.08"
"M463.182T861.112","2146.5183","4654.5630","5321.2614","6723.9232","3717.8826","   0.0000","6823.3072","4908.3934","2700.5966","2153.8030","5400.1047"," 610.4481","3149.1489","3322.1203","3507.3878","   0.0000","7092.3601","7077.9186"
"M323.042T818.446","3338.515","2469.311","5260.168","1099.812","1262.305","   0.000","3952.874","2284.873","5289.459","2885.667","6463.380","   0.000","4447.235","4254.186","4603.903"," 213.000","2079.974","2759.932"
"M333.062T954.304","   0.0000","   0.0000"," 578.2902","1828.3696","1571.1877","   0.0000","2353.9285"," 703.4361"," 340.4575"," 356.6310","2671.1932","   0.0000","2348.2682"," 874.5834","5059.3939","   0.0000"," 475.0939"," 711.1615"
"M415.161T821.344","10397.572"," 6595.169","12558.832","10441.416"," 9783.709","    0.000","24921.585"," 6825.211"," 7124.005","13970.538","11407.834","    0.000","15845.828","15881.437"," 9214.965","    0.000","20845.296","15760.085"
"M609.153T789.212"," 7726.8811"," 5611.1653"," 9205.4761"," 4886.2730"," 7464.7771","    0.0000","14567.6274"," 9483.0281","10549.5446","10461.5167","14653.4202","  231.1983"," 9354.2388"," 8917.6955"," 7872.4426","    0.0000"," 8906.2810"," 8356.8059"
"M454.975T107.571","2854.0366","4115.5799","3686.9111","3338.9573","4348.1725","   0.0000","4504.0325","3193.1258","4628.2021","4239.7185","4077.4782"," 267.4679","3642.8062","4121.9021","4604.1476","   0.0000","4877.0006","4204.5456"
"M328.886T98.013"," 3257.189","11272.887"," 8836.337"," 8671.394","13339.127"," 2293.994"," 9585.459"," 8510.475"," 6284.656"," 8387.370","17825.016"," 3709.333"," 7604.248"," 7963.644"," 7773.301"," 1300.000"," 9447.245"," 8794.470"
"M317.064T416.942"," 764.9570"," 941.1130"," 729.2187","5568.3510","2040.4706"," 349.5544","8201.6469","1766.1171","2149.6255","1071.5375"," 634.7259"," 767.9653","3156.3839","4232.2439","4685.3996"," 535.0000","1707.3642","1747.7002"
"M759.145T875.232"," 373.3939","   0.0000"," 191.7848"," 424.0699"," 675.8053","   0.0000","3766.3006"," 660.3345"," 497.9413"," 750.1104"," 925.9422","   0.0000","1200.6110","2536.8285","1669.3916","   0.0000"," 688.2013"," 331.1167"
"M1117.54T932.512","3166.666","1365.219","2814.099","1348.540","2762.407","   0.000","3727.326","3796.861","2930.869","4432.422","4957.143","   0.000","1667.379","2951.975","3764.485","   0.000","2155.421","3527.497"
"M1132.537T923.907"," 5498.405"," 4935.041"," 7416.717"," 8670.766","11500.781","    0.000","12085.875"," 7093.273"," 5447.352"," 9459.032"," 5846.338","    0.000"," 3923.209"," 7679.203"," 8150.475","    0.000"," 7939.584"," 5485.765"
"M824.341T916.725"," 1487.429"," 2200.601"," 1118.915"," 4177.198"," 6268.893","    0.000","31139.617"," 4534.197"," 1002.614"," 4801.074"," 4356.458","    0.000"," 2147.198"," 3487.142"," 1493.207","    0.000"," 3419.631"," 2851.095"
"M345.082T140.774","4518.0234","3829.5928","4887.5045","5818.8941","3141.8367","   0.0000","6184.0710","5380.8390","5495.6439","6002.1312","7633.4587"," 987.6692","5979.2560","5589.4633","4732.9470","1210.0000","5257.1747","5953.5049"
"M279.164T1571.945","33729.68","63525.41","58938.05","51281.95","58677.60","56178.68","50401.10","48870.52","56328.22","54331.78","52479.88","51481.70","52949.91","52414.22","57462.03","50300.00","53747.93","58843.07"
"M540.867T1245.744","4557.986","7591.433","4608.427","4995.285","5439.817","   0.000","7363.430","3793.451","1691.525","4952.926","8094.639","   0.000","5217.533","5374.857","6889.328"," 339.000","3746.122","3588.038"
"M238.069T801.926"," 204.3191"," 217.7318"," 339.1800","1247.4790","1026.0663","   0.0000","1831.4338"," 558.7280"," 335.2683"," 509.1633"," 794.9089"," 327.5709"," 906.7099","2005.7803","1254.5374","   0.0000"," 524.4098"," 446.5688"
"M418.896T66.885"," 9004.724","11968.739"," 6075.633","13667.247","15048.650"," 2739.816","13332.540","11851.746"," 9592.434","20816.421","21502.376"," 6755.484","12225.670","13412.119","13496.914"," 2940.000"," 9607.129","17815.773"
"M427.009T107.872"," 6584.0458"," 8824.5930"," 9477.4408"," 8745.8048"," 8598.0775","  664.4023","11421.2562"," 9599.8876"," 9322.6680"," 9481.8229"," 6773.8608","  199.3929"," 8182.9631"," 8924.9697"," 9715.2844","  614.0000","10849.2479","14235.6736"
"M699.093T985.159"," 2283.759"," 9732.765"," 8073.262"," 9403.432"," 8106.419","    0.000","21191.342"," 6068.973"," 8473.778"," 5436.059","10034.365","    0.000"," 3446.585"," 7647.300"," 6910.986","    0.000"," 6050.479"," 3906.648"
"M409.172T733.287","12407.035"," 5596.137","13795.289","11096.476","14715.668","    0.000","25130.638","13791.093"," 6639.390","14099.197","21253.608","    0.000","10293.010","15639.527","14743.865","    0.000","14997.964","33501.370"
"M435.959T107.38"," 3015.240"," 8525.748"," 9799.225"," 7720.621"," 6425.566"," 2292.786"," 9243.560"," 8358.911","14250.325"," 9152.675"," 8592.050"," 1458.698"," 7718.531","10288.435"," 9904.950"," 1290.000","10705.792","22568.683"
"M676.309T1245.665","3925.990","6633.412","6594.157","4916.028","5712.943","   0.000","7641.382","3872.500","2853.774","6222.219","6040.772","   0.000","5970.950","5309.566","5704.110","   0.000","4741.469","4718.496"
"M338.162T1582.434"," 8288.592","12984.411","12104.374"," 8875.374","11256.799"," 2689.696"," 6693.154","10340.984"," 9332.602"," 8247.984"," 9588.202"," 6538.048","10940.891","11317.813"," 9216.947"," 5100.000"," 8567.232","10029.714"
"M265.261T1518.666"," 8552.147","10792.069","10242.923"," 6791.104"," 7171.566","10133.630"," 6558.590"," 8572.474","12821.166"," 8123.919"," 9414.327"," 6674.145","14204.207"," 8572.400","10074.635"," 9230.000","11321.646"," 9762.753"
"M339.058T415.891","  656.0866"," 2739.2552","  827.7646","14773.5037"," 3812.5634","  742.0353","21001.3370"," 1993.9730"," 2825.5607"," 1776.5613"," 1942.9095"," 1026.7779"," 7791.7368"," 8623.5488"," 9192.3880","  630.0000"," 3646.7847"," 2497.7539"
"M448.965T106.062"," 4010.4617"," 8186.3064"," 9270.3387"," 6661.6667"," 6573.8979","    0.0000"," 7910.9503"," 8584.8313"," 9085.1486"," 8840.3475"," 5350.4859","  498.5241"," 8697.7978"," 7374.2016"," 9976.4151","  237.0000","10580.7955"," 8357.5348"
"M1354.628T902.5","2855.800","1222.803","3917.982","1925.917","1959.888","   0.000","5559.160","1851.213","3599.702","2860.374","8772.104","   0.000","3343.059","2990.773","3549.419","   0.000","1225.381","1498.307"
"M241.108T881.116"," 989.2029","4149.7934","3544.5522","5077.0357","3091.8799","   0.0000","4040.1900","4027.3078","3351.0468","4527.7648","3982.9155"," 415.2729","4798.2129","3108.0474"," 566.4424"," 767.0000","2363.7751"," 823.1688"
"M418.894T1736.453","12341.976"," 9962.416","13325.894","11335.962","17322.298","10391.462","16075.049","10617.381","16191.559","18467.056","14049.666","16116.946","16279.146","14504.444","20012.996","12700.000","11065.375","13545.879"
"M562.892T1151.046"," 8153.7828","10387.7138","11032.1991","12770.3258","11221.2461","  539.2900","13551.4966"," 5271.3206"," 3888.0566"," 7829.4142","10444.3051","  716.7892"," 5331.8488","13008.4441"," 7500.3303","  284.0000","16421.5151","11426.6237"
"M319.076T917.392"," 1133.8520","  221.4141"," 1364.8221"," 5523.6499","13609.8544","    0.0000","10267.1582"," 4515.5603"," 5680.1379"," 8545.6251"," 5420.5382","    0.0000"," 7904.0152"," 6885.7803"," 6090.8109","    0.0000"," 2580.7284"," 5406.7637"
"M405.167T106.416","2329.322","1847.842","3486.703","2817.280","2511.018","   0.000","4558.255","4959.995","4615.916","1830.376","4354.217","   0.000","5408.644","2996.444","4345.784","   0.000","3752.827","4793.978"
"M445.095T115.802"," 5170.2553"," 4085.3356"," 7609.4460"," 6132.7579"," 6488.5922","  440.7725","11816.7026"," 5279.0489"," 4326.5689"," 6854.8738"," 8971.9714"," 1040.5222"," 4492.0960"," 6318.7211"," 5945.7845","  610.0000"," 7933.3295"," 8874.3526"
"M309.465T1630.61","17790.084","22710.820","10385.906","18766.135","19866.616"," 2610.593","12272.531","12935.599","13776.636","16103.441","16150.105","10568.057","14724.295","15877.065","18625.148"," 5750.000","18096.516","18046.961"
"M385.188T793.619"," 8483.6706"," 7454.9349","10184.1952"," 8115.6802"," 5954.6623","  366.9486","12628.5524","10093.3167"," 8503.7871"," 7731.3344","12927.8461","  559.1760"," 9726.1089"," 8720.3914"," 6809.9772","  387.0000","10399.5344","10532.9645"
"M1243.514T983.057"," 967.9378","1683.8938","5259.6632","3349.6997","4421.8484","   0.0000","6196.9602","4320.2113","2267.0364","5897.4986","6077.2636"," 461.2603","3486.2036","4283.4157","2935.6456"," 372.0000","4049.8586","5251.3363"
"M1105.431T888.552","12301.692"," 8482.058","17259.600","12235.590","21918.572","    0.000","30522.143","15682.523"," 9114.230","17956.177","17529.700","    0.000","13186.521","11498.151","19255.150","    0.000","14364.187"," 9997.558"
"M697.905T994.286","24726.92","25464.47","26680.99","26858.38","27609.21","    0.00","52069.39","48219.30","49455.56","33118.44","25431.04","    0.00","37630.49","30340.73","34780.54","    0.00","27933.78","19417.95"
"M401.05T875.074"," 3130.9375"," 1632.2440"," 3094.0647","10320.4552"," 9752.9739","  318.6914","26410.8810"," 8566.7573"," 9799.0907","23935.5667","17848.4152","  674.8720","16968.1600","16439.5789","38681.1087","  855.0000"," 2832.7531"," 3651.4342"
"M731.208T950.406"," 6666.548"," 5632.742"," 9045.888"," 9869.815"," 8722.039","    0.000","13260.945"," 8464.505"," 6599.011"," 6601.607"," 7526.692","    0.000"," 6542.254"," 5710.650","15444.102","    0.000"," 8115.920"," 4080.220"
"M470.098T771.956"," 8545.826"," 7733.252"," 9342.798"," 7137.237"," 8405.497","    0.000","13310.602"," 6963.307"," 8808.365","13850.284","12060.986","    0.000"," 8847.072"," 7686.609"," 3528.634","    0.000","11812.886","10328.340"
"M377.049T427.197","11656.488","11749.333","25231.252","17109.190","12212.005"," 2574.812","28793.089","13478.980","13378.098","15138.362","20658.549"," 3851.811","17147.821","13231.897","17760.221"," 3030.000","12340.603","13380.195"
"M387.346T67.938","23075.017","13550.514","23549.824","10653.481","11136.872"," 1930.636","14498.903","18174.036","13428.125","17682.723","17074.752"," 2795.328","13418.859","16500.061","15747.068"," 1870.000","16830.030","22877.304"
"M367.08T114.463","3388.3993","2893.6898","5903.2224","7003.9075","3810.1980"," 192.1221","7917.8909","5357.6431","3270.8811","4703.0920","5719.8889","   0.0000","4377.3172","5200.0946","5111.0697","   0.0000","5391.1307","6961.5741"
"M401.049T776.54"," 5191.8088"," 6589.2847"," 9086.4159"," 9032.4882"," 9030.1607","  878.2338","16706.7237"," 9185.5487"," 9031.2215","13308.2177"," 8849.5023","  617.2338","10301.7347"," 9837.0169","10310.5992","  729.0000"," 9620.4719"," 9134.7716"
"M323.019T128.103","10985.7977"," 8267.0696","14190.1956","10584.9258","10401.0577","  533.1555","17048.9861"," 7919.2672"," 9676.9766","11208.4650","15598.6300"," 1338.3087","12453.3734"," 9417.5070","11467.8094","  217.0000","13408.1600","16425.5225"
"M459.149T771.729","28297.7060","23554.6310","34354.8289","24399.4536","23040.7545","  306.0915","22661.2011","27694.3358","31859.1790","35270.5221","31709.0083","  571.1995","28232.6338","36627.8055","34268.2247","  226.0000","28951.6375","48176.3765"
"M507.151T845.473","5333.0865","2901.3932","7296.9425","8332.2667","5153.8502"," 507.0107","9116.1301","6650.7355","5853.0804","8173.8655","8402.0845"," 535.1339","7349.4195","7117.6473","8060.2467"," 680.0000","6297.5603","8271.0383"
"M359.123T830.487","6324.909","1437.159","6265.734","8265.415","7450.152","   0.000","8870.646","6105.321","4430.049","8120.462","8017.163","1250.251","6464.334","7949.495","8569.194","   0.000","7662.046","7034.323"
"M549.174T847.493"," 7797.073"," 8407.446","12863.706"," 7952.224","11673.245","    0.000","15169.440","11106.764","10040.753","16040.154","18347.085","    0.000","11209.267","10603.467","10786.587","    0.000","14504.739","11243.114"
"M340.859T1719.351"," 8095.774","11496.230","20597.777","13166.250","18692.269","11725.416","19265.167","12224.808","13889.166","15921.750","19160.842","12225.402","17485.904","15899.674","18778.502"," 7920.000","16475.470","16246.070"
"M702.25T942.066","3683.124","2717.752","5049.345","4403.170","5631.425","   0.000","9057.666","2888.922","3813.221","4554.323","5646.868","   0.000","5475.315","4604.211","2765.631","   0.000","6375.822","4009.513"
"M453.035T765.753"," 9019.1190"," 8618.2964","12096.7280"," 9019.9971"," 6326.6791","  770.6578"," 8273.1350"," 6816.1600"," 8254.5804"," 9515.7700"," 9079.4782","  332.7641"," 9965.4816","11754.8731","11217.6532","    0.0000","12422.4263"," 8483.4179"
"M329.089T195.942"," 5203.5042"," 8600.2784"," 9740.0941","11133.6889"," 5911.1396","  243.4443","16432.4184"," 7295.7108"," 4588.3611"," 7281.5064"," 8754.2571","  316.4876","11365.4107"," 9131.4710"," 8837.8385","    0.0000","10978.9057","10112.1193"
"M615.152T88.13","14241.7291","11960.3059","11154.5352","12271.4579"," 8166.1546","  188.0817","16076.9922","10238.6449","11754.7239","12927.7912","16727.1098","  423.5232"," 9797.9807"," 9473.2602","10839.4769","  475.0000","11331.2003","12460.3173"
"M399.092T115.22"," 4342.386"," 6225.813"," 7512.938"," 9976.895"," 5166.978","    0.000","12701.451"," 6019.270"," 4946.518"," 7144.876"," 5571.277","    0.000"," 8838.175"," 7559.852"," 6513.825","  178.000"," 8034.093"," 6161.826"
"M1204.518T908.598"," 7548.322"," 2820.460"," 9109.465"," 7990.158"," 6405.250","    0.000"," 4158.269"," 5050.340"," 3424.469"," 7268.740","10764.418","    0.000"," 4959.252"," 7297.152"," 7470.678","  353.000"," 3651.961"," 5739.332"
"M519.896T67.425","13615.820"," 5884.738","10698.074"," 5782.284"," 3645.667","  752.976"," 7079.413"," 7517.694"," 4191.554","13936.877","14956.132"," 2404.985"," 7931.999"," 7847.535"," 5434.541","  229.000"," 1306.602"," 8956.670"
"M447.222T1194.448","13113.554","13285.092"," 7271.345","14260.370","20385.951","    0.000","29142.304","12409.185"," 8491.019"," 8772.857","19679.361","    0.000"," 9964.193"," 9583.773","14199.425","    0.000","10357.681","16091.994"
"M559.04T89.345","41307.113","20878.770","18551.936","20074.838","35577.944"," 1091.020","31211.433","28640.486","27033.304","32601.835","28610.970"," 2498.424","20335.161","29737.995","17039.400","  425.000","45520.353","22371.253"
"M497.083T319.72","26156.107"," 2127.372","19965.874","17133.042","31785.306"," 1358.141","35206.762","15502.680","18691.953","30726.184","29463.890"," 1100.906","15295.955","39240.915"," 6295.788","  926.000","23398.417","26613.506"
"M265.148T1629.604"," 162608.1"," 988398.5","1100945.6"," 874340.0"," 930764.8"," 401072.8"," 839820.1"," 941476.2"," 981565.2"," 880781.3"," 923736.2"," 833330.4"," 986785.0"," 944344.0"," 956820.9"," 790000.0"," 929772.6"," 907128.1"
"M413.108T298.268","2466.7128","4786.8643","6893.0490","5737.8775","4355.5847","   0.0000","8659.3088","4328.4477","2345.7123","7532.7607","5478.0963"," 180.1194","4455.4027","4817.4373","4876.9643"," 172.0000","9112.0061","8080.7709"
"M434.871T1737.903","21186.65","13015.36","19834.88","15130.43","12858.30","12662.94","24465.67","17351.79","17045.41","26120.69","18306.94","21477.62","25809.96","21924.63","25152.64"," 8370.00","22352.21","16084.76"
"M353.052T831.694","17354.5320"," 3362.4954","30426.8544"," 4786.1429","17211.9920","  246.9070","16861.8380","17515.5326","10416.0519","22280.5329","45142.2669","  655.2325","20309.8158","18278.7000","29205.6499","    0.0000","11030.6419","18771.9188"
"M775.338T1039.594"," 1121.2606","  897.0923"," 4138.1078"," 2348.2776"," 2458.3983","    0.0000"," 7335.9531"," 1845.2496"," 6654.9029","11630.8603"," 7492.4072","  403.1259"," 6316.9590"," 2920.8787"," 4848.7022","    0.0000"," 7958.8645"," 9994.7792"
"M429.074T115.482","5580.9605","3836.0946","4629.2654","7526.5281","7150.6831"," 906.9278","7723.1650","4751.7396","3903.2385","5184.6327","5140.1531","1505.1294","4168.5642","5831.4664","6047.6945"," 947.0000","6086.0999","5615.8219"
"M475.877T67.555","4725.0756","5027.1337","6563.1844","4009.6604","4145.1832"," 194.3923","6509.6084","3120.5451","2212.9352","7827.4734","5728.6606","1778.7623","5704.5428","5252.5200","6387.7399","1000.0000","6487.6086","4949.6693"
"M809.324T904.082"," 5134.084"," 1992.436"," 7181.291"," 5585.705"," 8029.260","    0.000","12459.703","10223.112"," 3762.874","12132.252"," 4615.564","    0.000"," 7813.968"," 5157.266"," 7801.570","    0.000"," 6442.471"," 7946.072"
"M438.263T1164.917"," 8607.103"," 7465.939"," 2901.541"," 8677.552"," 6114.788","    0.000"," 5759.021"," 6806.013"," 3391.156","10717.388","12857.423","    0.000"," 7618.640"," 5881.743"," 7399.087","    0.000"," 3151.743"," 3484.467"
"M313.094T115.286","3010.2066","3982.3323","5260.1689","3605.8181","3278.0143","   0.0000","5134.0680","3478.3696","2110.3169","3124.4524","4099.6670"," 228.2271","4248.0944","4438.9172","5360.0087"," 164.0000","4722.3575","5059.5266"
"M515.105T113.414"," 3768.802"," 5152.145"," 6289.189"," 6730.193"," 2484.881","    0.000","10908.785"," 4421.251"," 3693.745"," 5169.531"," 6169.715","  252.561"," 6042.129"," 6066.585"," 5914.212","  198.000"," 5294.110"," 4810.481"
"M285.909T1803.837"," 98435.03","129829.50","130350.39","104313.95","129962.90","142283.76","137750.86","121215.47","113240.12","134021.04","128663.93","131020.09","118729.70","128121.17","146945.84","135000.00","119726.50","146373.97"
"M447.05T875.673","1272.0822","1147.9427","1537.3081","3851.4188","4097.8882"," 984.6919","7088.3952","4963.1821","6828.6283","5597.8438","6888.7400","1132.2274","5948.8605","5900.4244","3963.7711"," 962.0000","1662.2514","3860.3860"
