"","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Control","Control","Control","Drought","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Other","Other","Other","Other","Xanthomonas","Xanthomonas","Xanthomonas"
"M540.867T1245.744","4557.9864","7591.433","4608.4272","4995.2846","5439.8169","67.8","7363.4303","3793.4506","1691.5254","4952.9264","8094.6389","67.8","5217.5332","5374.8567","6889.3281","339","3746.1221","3588.0381"
"M238.069T801.926","204.3191","217.7318","339.18","1247.479","1026.0663","40.86382","1831.4338","558.728","335.2683","509.1633","794.9089","327.5709","906.7099","2005.7803","1254.5374","40.86382","524.4098","446.5688"
"M418.896T66.885","9004.7237","11968.7389","6075.6333","13667.2473","15048.6504","2739.81634","13332.5396","11851.7465","9592.4338","20816.4205","21502.3757","6755.4836","12225.67","13412.1185","13496.9136","2940","9607.1286","17815.7735"
"M427.009T107.872","6584.0458","8824.593","9477.4408","8745.8048","8598.0775","664.4023","11421.2562","9599.8876","9322.668","9481.8229","6773.8608","199.3929","8182.9631","8924.9697","9715.2844","614","10849.2479","14235.6736"
"M699.093T985.159","2283.7591","9732.7651","8073.262","9403.4317","8106.4186","456.75182","21191.3423","6068.9728","8473.7775","5436.0592","10034.3651","456.75182","3446.585","7647.2997","6910.9863","456.75182","6050.4787","3906.6483"
"M409.172T733.287","12407.0352","5596.1372","13795.2893","11096.4757","14715.6683","1119.22744","25130.638","13791.093","6639.3899","14099.1968","21253.608","1119.22744","10293.0102","15639.527","14743.8655","1119.22744","14997.9636","33501.37"
"M435.959T107.38","3015.24","8525.7484","9799.2248","7720.6211","6425.5664","2292.78554","9243.5598","8358.9113","14250.3253","9152.6754","8592.0498","1458.6982","7718.5306","10288.435","9904.9495","1290","10705.7918","22568.6833"
"M676.309T1245.665","3925.9897","6633.4118","6594.1573","4916.0278","5712.9434","570.75474","7641.3816","3872.4997","2853.7737","6222.2191","6040.7721","570.75474","5970.9505","5309.5659","5704.1096","570.75474","4741.4692","4718.4964"
"M338.162T1582.434","8288.5917","12984.4112","12104.374","8875.3742","11256.7994","2689.69609","6693.1537","10340.984","9332.6021","8247.9844","9588.2021","6538.0478","10940.8909","11317.8131","9216.9467","5100","8567.2318","10029.7144"
"M265.261T1518.666","8552.1465","10792.0693","10242.9225","6791.104","7171.5657","10133.62956","6558.5903","8572.474","12821.1664","8123.9194","9414.3266","6674.145","14204.2065","8572.4004","10074.6345","9230","11321.6455","9762.7527"
"M339.058T415.891","656.0866","2739.2552","827.7646","14773.5037","3812.5634","742.03535","21001.337","1993.973","2825.5607","1776.5613","1942.9095","1026.7779","7791.7368","8623.5488","9192.388","630","3646.7847","2497.7539"
"M448.965T106.062","4010.4617","8186.3064","9270.3387","6661.6667","6573.8979","47.4","7910.9503","8584.8313","9085.1486","8840.3475","5350.4859","498.5241","8697.7978","7374.2016","9976.4151","237","10580.7955","8357.5348"
"M1354.628T902.5","2855.8005","1222.803","3917.9818","1925.9174","1959.8878","244.5606","5559.1598","1851.2125","3599.7023","2860.3743","8772.1039","244.5606","3343.059","2990.7725","3549.419","244.5606","1225.3808","1498.3071"
"M241.108T881.116","989.2029","4149.7934","3544.5522","5077.0357","3091.8799","83.05458","4040.19","4027.3078","3351.0468","4527.7648","3982.9155","415.2729","4798.2129","3108.0474","566.4424","767","2363.7751","823.1688"
"M418.894T1736.453","12341.9762","9962.4158","13325.8941","11335.9619","17322.2978","10391.46187","16075.0485","10617.3806","16191.5588","18467.0564","14049.6657","16116.9459","16279.1459","14504.4441","20012.9962","12700","11065.3748","13545.8789"
"M562.892T1151.046","8153.7828","10387.7138","11032.1991","12770.3258","11221.2461","539.29004","13551.4966","5271.3206","3888.0566","7829.4142","10444.3051","716.7892","5331.8488","13008.4441","7500.3303","284","16421.5151","11426.6237"
"M319.076T917.392","1133.852","221.4141","1364.8221","5523.6499","13609.8544","44.28282","10267.1582","4515.5603","5680.1379","8545.6251","5420.5382","44.28282","7904.0152","6885.7803","6090.8109","44.28282","2580.7284","5406.7637"
"M405.167T106.416","2329.3216","1847.8416","3486.7029","2817.2798","2511.018","366.07528","4558.255","4959.995","4615.9162","1830.3764","4354.2173","366.07528","5408.644","2996.4436","4345.7841","366.07528","3752.8274","4793.9784"
"M445.095T115.802","5170.2553","4085.3356","7609.446","6132.7579","6488.5922","440.77251","11816.7026","5279.0489","4326.5689","6854.8738","8971.9714","1040.5222","4492.096","6318.7211","5945.7845","610","7933.3295","8874.3526"
"M309.465T1630.61","17790.0841","22710.8199","10385.9064","18766.1354","19866.6161","2610.5934","12272.5305","12935.5985","13776.6357","16103.4405","16150.105","10568.0566","14724.2946","15877.0646","18625.1484","5750","18096.5162","18046.9609"
"M385.188T793.619","8483.6706","7454.9349","10184.1952","8115.6802","5954.6623","366.94863","12628.5524","10093.3167","8503.7871","7731.3344","12927.8461","559.176","9726.1089","8720.3914","6809.9772","387","10399.5344","10532.9645"
"M1243.514T983.057","967.9378","1683.8938","5259.6632","3349.6997","4421.8484","74.4","6196.9602","4320.2113","2267.0364","5897.4986","6077.2636","461.2603","3486.2036","4283.4157","2935.6456","372","4049.8586","5251.3363"
"M1105.431T888.552","12301.6921","8482.0582","17259.5998","12235.5895","21918.5717","1696.41164","30522.1425","15682.523","9114.23","17956.1768","17529.7","1696.41164","13186.521","11498.1509","19255.1502","1696.41164","14364.1872","9997.5582"
"M697.905T994.286","24726.9159","25464.4705","26680.9922","26858.378","27609.2146","3883.5896","52069.3949","48219.3","49455.561","33118.4385","25431.0444","3883.5896","37630.4897","30340.7255","34780.5372","3883.5896","27933.7757","19417.948"
"M401.05T875.074","3130.9375","1632.244","3094.0647","10320.4552","9752.9739","318.69141","26410.881","8566.7573","9799.0907","23935.5667","17848.4152","674.872","16968.16","16439.5789","38681.1087","855","2832.7531","3651.4342"
"M731.208T950.406","6666.5484","5632.7424","9045.8877","9869.8147","8722.0386","816.04406","13260.9455","8464.505","6599.0107","6601.6074","7526.6918","816.04406","6542.2544","5710.65","15444.1018","816.04406","8115.9201","4080.2203"
"M470.098T771.956","8545.8255","7733.2519","9342.7975","7137.2374","8405.4969","705.72688","13310.6023","6963.3067","8808.3649","13850.2844","12060.9863","705.72688","8847.0715","7686.6085","3528.6344","705.72688","11812.8862","10328.3399"
"M377.049T427.197","11656.488","11749.3333","25231.252","17109.19","12212.0046","2574.81167","28793.0893","13478.9796","13378.0981","15138.3615","20658.5493","3851.8112","17147.8214","13231.8971","17760.2212","3030","12340.6029","13380.1951"
"M387.346T67.938","23075.0172","13550.5144","23549.8239","10653.4812","11136.872","1930.63616","14498.9027","18174.0355","13428.1252","17682.7234","17074.752","2795.3281","13418.8588","16500.0615","15747.0683","1870","16830.0297","22877.3043"
"M367.08T114.463","3388.3993","2893.6898","5903.2224","7003.9075","3810.198","192.12211","7917.8909","5357.6431","3270.8811","4703.092","5719.8889","38.424422","4377.3172","5200.0946","5111.0697","38.424422","5391.1307","6961.5741"
"M401.049T776.54","5191.8088","6589.2847","9086.4159","9032.4882","9030.1607","878.23382","16706.7237","9185.5487","9031.2215","13308.2177","8849.5023","617.2338","10301.7347","9837.0169","10310.5992","729","9620.4719","9134.7716"
"M323.019T128.103","10985.7977","8267.0696","14190.1956","10584.9258","10401.0577","533.15554","17048.9861","7919.2672","9676.9766","11208.465","15598.63","1338.3087","12453.3734","9417.507","11467.8094","217","13408.16","16425.5225"
"M459.149T771.729","28297.706","23554.631","34354.8289","24399.4536","23040.7545","306.09152","22661.2011","27694.3358","31859.179","35270.5221","31709.0083","571.1995","28232.6338","36627.8055","34268.2247","226","28951.6375","48176.3765"
"M507.151T845.473","5333.0865","2901.3932","7296.9425","8332.2667","5153.8502","507.01066","9116.1301","6650.7355","5853.0804","8173.8655","8402.0845","535.1339","7349.4195","7117.6473","8060.2467","680","6297.5603","8271.0383"
"M359.123T830.487","6324.9093","1437.1588","6265.7336","8265.4147","7450.1523","250.05028","8870.6464","6105.3209","4430.0491","8120.4624","8017.1626","1250.2514","6464.3345","7949.4947","8569.1944","250.05028","7662.0464","7034.3225"
"M549.174T847.493","7797.0728","8407.4463","12863.7055","7952.2243","11673.2449","1559.41456","15169.4403","11106.7641","10040.7526","16040.1542","18347.0848","1559.41456","11209.267","10603.4667","10786.5875","1559.41456","14504.7391","11243.1142"
"M340.859T1719.351","8095.7735","11496.23","20597.7772","13166.2496","18692.2688","11725.41648","19265.1672","12224.8083","13889.1663","15921.75","19160.8417","12225.4019","17485.9038","15899.6737","18778.5016","7920","16475.4696","16246.0696"
"M702.25T942.066","3683.1245","2717.7521","5049.3452","4403.1704","5631.4247","543.55042","9057.666","2888.9221","3813.2209","4554.3231","5646.8685","543.55042","5475.315","4604.2111","2765.6308","543.55042","6375.8221","4009.5131"
"M453.035T765.753","9019.119","8618.2964","12096.728","9019.9971","6326.6791","770.65782","8273.135","6816.16","8254.5804","9515.77","9079.4782","332.7641","9965.4816","11754.8731","11217.6532","66.55282","12422.4263","8483.4179"
"M329.089T195.942","5203.5042","8600.2784","9740.0941","11133.6889","5911.1396","243.44434","16432.4184","7295.7108","4588.3611","7281.5064","8754.2571","316.4876","11365.4107","9131.471","8837.8385","48.688868","10978.9057","10112.1193"
"M615.152T88.13","14241.7291","11960.3059","11154.5352","12271.4579","8166.1546","188.08169","16076.9922","10238.6449","11754.7239","12927.7912","16727.1098","423.5232","9797.9807","9473.2602","10839.4769","475","11331.2003","12460.3173"
"M399.092T115.22","4342.3858","6225.8132","7512.938","9976.895","5166.9776","35.6","12701.4507","6019.27","4946.5184","7144.8764","5571.2768","35.6","8838.1746","7559.8525","6513.8255","178","8034.093","6161.826"
"M1204.518T908.598","7548.3215","2820.4601","9109.4654","7990.1583","6405.2497","70.6","4158.2693","5050.3401","3424.4692","7268.7402","10764.4178","70.6","4959.2517","7297.1517","7470.6781","353","3651.9606","5739.3315"
"M519.896T67.425","13615.8201","5884.7382","10698.0739","5782.2844","3645.6669","752.97597","7079.413","7517.6938","4191.5537","13936.8774","14956.1325","2404.9854","7931.9992","7847.5348","5434.5414","229","1306.6017","8956.6703"
"M447.222T1194.448","13113.5543","13285.0923","7271.3453","14260.37","20385.9512","1454.26906","29142.304","12409.1851","8491.0191","8772.8569","19679.3606","1454.26906","9964.1933","9583.7729","14199.4248","1454.26906","10357.6813","16091.9941"
"M559.04T89.345","41307.1129","20878.7697","18551.9361","20074.8383","35577.9436","1091.01962","31211.433","28640.4863","27033.304","32601.8353","28610.9705","2498.4243","20335.161","29737.995","17039.4","425","45520.3526","22371.253"
"M497.083T319.72","26156.107","2127.372","19965.8735","17133.0423","31785.306","1358.14116","35206.7618","15502.6795","18691.9533","30726.1838","29463.8901","1100.9056","15295.9547","39240.9147","6295.788","926","23398.417","26613.5056"
"M265.148T1629.604","162608.1447","988398.4588","1100945.589","874340.0139","930764.8029","401072.8069","839820.1417","941476.1715","981565.2219","880781.3131","923736.1713","833330.44","986784.9909","944343.9706","956820.9053","790000","929772.6126","907128.1259"
"M413.108T298.268","2466.7128","4786.8643","6893.049","5737.8775","4355.5847","34.4","8659.3088","4328.4477","2345.7123","7532.7607","5478.0963","180.1194","4455.4027","4817.4373","4876.9643","172","9112.0061","8080.7709"
"M434.871T1737.903","21186.648","13015.3577","19834.8751","15130.4309","12858.3","12662.93979","24465.675","17351.787","17045.4118","26120.688","18306.937","21477.6176","25809.9579","21924.6287","25152.642","8370","22352.211","16084.7556"
"M353.052T831.694","17354.532","3362.4954","30426.8544","4786.1429","17211.992","246.90704","16861.838","17515.5326","10416.0519","22280.5329","45142.2669","655.2325","20309.8158","18278.7","29205.6499","49.381408","11030.6419","18771.9188"
"M775.338T1039.594","1121.2606","897.0923","4138.1078","2348.2776","2458.3983","80.62518","7335.9531","1845.2496","6654.9029","11630.8603","7492.4072","403.1259","6316.959","2920.8787","4848.7022","80.62518","7958.8645","9994.7792"
"M429.074T115.482","5580.9605","3836.0946","4629.2654","7526.5281","7150.6831","906.9278","7723.165","4751.7396","3903.2385","5184.6327","5140.1531","1505.1294","4168.5642","5831.4664","6047.6945","947","6086.0999","5615.8219"
"M475.877T67.555","4725.0756","5027.1337","6563.1844","4009.6604","4145.1832","194.39227","6509.6084","3120.5451","2212.9352","7827.4734","5728.6606","1778.7623","5704.5428","5252.52","6387.7399","1000","6487.6086","4949.6693"
"M809.324T904.082","5134.0845","1992.4358","7181.2912","5585.7051","8029.2602","398.48716","12459.7028","10223.1116","3762.8742","12132.2524","4615.564","398.48716","7813.9676","5157.2655","7801.5699","398.48716","6442.4714","7946.0721"
"M438.263T1164.917","8607.103","7465.9385","2901.5412","8677.552","6114.7881","580.30824","5759.0215","6806.0131","3391.1561","10717.3877","12857.4225","580.30824","7618.6395","5881.7433","7399.0867","580.30824","3151.7429","3484.467"
"M313.094T115.286","3010.2066","3982.3323","5260.1689","3605.8181","3278.0143","32.8","5134.068","3478.3696","2110.3169","3124.4524","4099.667","228.2271","4248.0944","4438.9172","5360.0087","164","4722.3575","5059.5266"
"M515.105T113.414","3768.8015","5152.1452","6289.1886","6730.1932","2484.8812","39.6","10908.7854","4421.2508","3693.7453","5169.5307","6169.715","252.561","6042.1293","6066.5848","5914.2115","198","5294.1103","4810.4813"
"M285.909T1803.837","98435.0311","129829.4988","130350.3875","104313.9473","129962.8994","142283.7554","137750.8645","121215.47","113240.1212","134021.0415","128663.9266","131020.0893","118729.698","128121.1685","146945.8378","135000","119726.4983","146373.9743"
"M447.05T875.673","1272.0822","1147.9427","1537.3081","3851.4188","4097.8882","984.69188","7088.3952","4963.1821","6828.6283","5597.8438","6888.74","1132.2274","5948.8605","5900.4244","3963.7711","962","1662.2514","3860.386"
"M795.198T1006.041","5891.9903","6523.6644","4881.6433","5603.7477","18015.8886","470.78142","10181.785","26048.128","4172.7154","4541.0568","15322.7383","160.9531","6029.9785","6342.0768","6340.2143","32.19062","7935.2148","6012.2452"
"M321.216T1624.59","31248.6174","40182.2205","38328.2069","40421.6509","35485.4702","16426.42984","39037.1421","34661.4958","38952.5929","35209.7395","32865.9585","35181.5606","34423.0435","36803.7621","35411.1824","35600","35325.9884","36439.8074"
"M615.195T761.983","1310.0623","1116.7173","1737.8461","703.0723","1320.2561","140.61446","4220.5873","1868.8079","985.9495","2050.5205","2893.9369","140.61446","3093.8052","2107.1523","140.61446","140.61446","1748.3089","2509.6115"
"M643.188T893.85","11379.7195","14546.87","11190.4819","11230.1967","14635.5168","1367.11886","14977.9463","8002.2191","6835.5943","12067.1022","17411.2304","1367.11886","13278.7633","12569.0902","7831.068","1367.11886","13043.8271","12066.4905"
"M293.177T1149.195","13189.4642","26780.442","30886.5612","31428.6427","21554.1392","37638.76316","16545.5331","22267.974","22875.2119","57542.8175","35040.0571","15700.1637","15997.388","50510.9345","21562.3188","5770","19667.5042","24543.4603"
"M289.886T1868.955","37045.0982","45608.0382","60600.8708","61838.5217","58477.3263","53988.62145","63005.514","42868.2174","57760.1444","57252.0461","56128.0463","52988.5019","52443.4341","49857.9376","58234.3312","48500","58674.25","45151.1571"
"M269.15T1584.952","7721.7526","10738.6923","10931.7412","5755.6213","10080.7448","7319.57446","4782.4011","7491.8032","8202.2905","9306.9848","10141.15","4270.0782","7790.6945","9485.6161","12951.9255","4660","9898.9031","9490.5852"
"M246.886T1784.096","15222.8403","18211.0083","23447.8739","14597.5387","19394.2405","10490.80536","20755.1032","18084.41","16404.1091","18018.727","25126.5101","17527.3709","16108.9842","21667.4408","22284.3442","14500","18680.2742","21977.2431"
"M1614.109T935.709","3909.7787","2181.4577","4081.1218","3798.4082","4359.7911","2313.36719","8292.3139","4811.4035","2390.7552","7522.33","6537.7893","2681.644","4469.7578","4631.7644","4303.1791","1450","6056.6251","5530.8776"
"M467.051T320.771","28744.8579","20934.8418","21661.2647","20268.7187","39869.3987","297.6063","25674.786","26819.6769","34527.2441","44465.1238","33832.7402","473.959","8427.784","6923.56","6407.604","249","28212.1396","30768.5974"
"M293.179T1541.097","2093.8933","2450.5291","2144.75","1976.6108","1844.6982","2146.44312","2729.3684","2031.6577","2593.5737","1875.0864","2551.3884","1681.145","2025.8545","2846.1621","2338.1543","2430","1833.627","2564.8418"
"M265.426T1576.148","7404.5093","7960.7666","28088.0435","6902.5107","21407.0996","4705.49817","11984.6211","17483.0674","26454.364","14895.3873","11288.5647","15483.7828","9013.2767","13450.3116","33207.7998","17100","3828.0913","4079.7823"
