"","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Drought","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Mock","Mock","Mock","Other","Other","Other","Other","Xanthomonas","Xanthomonas","Xanthomonas"
"M357.108T784.337","17238.3736","9201.5517","41.08694","16930.3068","9556.9129","11035.8107","15142.3164","17871.3414","8909.1686","6657.1013","9890.9766","205.4347","8747.4067","13791.0301","6511.7001","615","6950.6664","7957.3427"
"M349.072T1165.294","3023.5207","1835.661","24464.41325","2466.7122","4955.2702","4420.6073","3711.4914","4198.3795","3569.6261","2819.1675","6432.7251","1672.7838","2443.9692","3916.9271","5092.0255","21100","3491.3813","5551.8101"
"M527.309T1189.176","4105.809","2298.4961","96.2","5063.2496","3856.7283","2243.0574","4811.4941","3515.2221","3140.9761","4778.8021","5834.6672","96.2","5833.4119","5374.4688","5464.1101","481","5809.6662","4883.4144"
"M1103.384T928.554","16057.379","14367.0004","1022.43202","21867.5446","18186.1574","13027.01","20722.411","18041.8727","13296.2325","5112.1601","19282.4892","1022.43202","10598.1997","14211.8483","13982.9497","1022.43202","22266.9961","21991.2179"
"M683.887T67.591","836.4443","426.9035","229.52675","1782.8157","2482.1534","6113.7399","14014.3782","19073.7872","9293.0622","1927.4551","5715.2349","774.2449","2665.463","2966.9897","2346.4283","45.90535","440.4355","6076.1779"
"M553.164T782.325","2330.603","3987.6032","270.44554","5176.9191","3652.1744","4042.3616","4335.7564","3603.1616","4162.9239","3061.7156","4754.4367","270.44554","2335.7915","5402.8144","1352.2277","270.44554","7056.214","3261.2036"
"M644.846T66.885","12230.136","11934.7621","2171.60414","16911.5517","12574.3269","6576.012","25181.1694","30787.554","15704.4719","13820.7322","20887.2633","7314.1495","13960.6036","16065.8877","15024.1218","1900","8830.8251","20454.9666"
"M521.022T764.729","4948.591","2139.4256","44.4","6509.9399","5622.4289","6007.8208","4819.2043","7040.4405","4769.6056","6999.3417","6612.3572","44.4","7581.9196","6786.3056","6728.8642","222","4710.7015","6641.6768"
"M559.276T958.275","14792.9056","17239.6892","46","32543.9381","9722.4228","15372.8422","11706.4803","17416.6692","8251.9385","4622.126","12483.641","990.2258","11245.2133","12720.6686","11811.733","230","11555.9766","16916.7425"
"M943.39T965.159","40583.0229","11634.7368","544.8814","52731.3391","30673.1777","10161.6234","21798.9585","10755.803","12144.671","2724.407","17386.788","544.8814","12395.3419","26200.5295","14324.3808","544.8814","16339.9042","12544.4459"
"M613.983T886.617","7008.7436","7630.7365","719.23594","5277.0581","6066.3186","5834.2101","5265.976","9027.5967","6570.1033","9458.163","7019.9703","719.23594","6910.6051","5903.223","7744.7398","719.23594","5558.5845","3596.1797"
"M173.008T106.871","3822.5093","4209.1012","1661.03374","6765.846","5001.8517","5177.8187","6257.3827","7210.1072","4944.0229","4479.4093","4227.7673","1241.9582","4564.6917","6587.7378","4785.4177","1420","5289.1873","7733.5273"
"M429.486T320.767","10211.2522","9952.1095","40.10978","13107.6024","11106.9815","10465.1014","6803.3317","12210.2945","10727.3881","10841.5811","11687.9353","200.5489","6755.958","11362.8607","11507.7107","40.10978","9893.0787","11798.1745"
"M693.17T791.92","1219.0565","1361.963","55.70778","2170.9751","2242.1693","2328.3457","958.8442","2198.8553","1929.3915","1383.7498","1827.1094","278.5389","1214.9599","1433.5907","1870.415","55.70778","1172.0133","1097.8771"
"M433.376T793.769","7823.5808","4287.3326","43.7332","4538.0934","14233.8432","4055.5717","3502.6666","6501.4647","3928.0923","3969.8617","5350.9186","218.666","3569.9897","3250.3958","4006.7273","43.7332","3189.9507","4411.3494"
"M760.823T66.885","1874.5761","2471.2825","374.91522","5053.9541","4453.5935","9994.0932","16004.821","22571.7449","5628.0418","4016.635","15971.0755","2399.193","4914.6517","6106.9202","4343.278","374.91522","2141.6435","8036.5349"
"M469.095T760.602","19915.0117","18692.213","3397.27254","44060.3147","30062.217","16986.3627","34637.476","38817.685","23142.5842","24163.6389","37791.5963","3397.27254","20495.4347","19652.937","25260.5929","3397.27254","24760.0308","27701.0257"
"M937.334T882.127","9624.957","18169.5177","77.30766","30404.3854","14694.7216","8448.4458","16403.4816","14553.0581","7014.2268","3285.197","9922.7144","386.5383","11240.9673","11090.122","15991.6891","77.30766","10664.2422","6981.1008"
"M728.269T963.544","7934.5043","4820.051","43.02122","16399.3373","6443.8646","2697.3509","18327.1648","5082.6266","4347.2791","675.2067","4710.4898","215.1061","5228.3745","7236.0351","7586.3763","43.02122","5369.6385","4025.3342"
"M433.122T384.02","6173.6419","705.0346","28.66238","8840.9355","172.6174","143.3119","571.1361","445.829","152.4028","365.3719","148.6814","389.5736","2611.6866","2527.3426","3963.5933","28.66238","567.2483","180.3493"
"M951.343T881.927","2464.437","3561.5219","294.50126","14592.1289","7113.2875","2480.0405","9772.484","6939.5655","3984.2723","1472.5063","6227.9612","294.50126","1688.5146","5219.4683","4255.9579","294.50126","8781.693","7359.5576"
"M401.027T415.826","8382.2364","3614.9756","239.80046","21134.8312","1250.6092","2285.3669","2689.8946","1285.9673","621.6687","1753.9116","951.3459","890.3399","8549.736","7870.794","9133.9209","47.960092","4125.4179","1566.975"
"M715.392T322.783","6364.5218","4105.181","488.52126","7294.6438","3215.0787","6307.1626","4887.7","10559.076","5562.9268","4120.6241","2442.6063","488.52126","4292.8983","7368.0328","4210.3303","488.52126","4201.7726","2997.3137"
"M665.182T815.828","4988.9875","4368.9628","322.29128","6988.5074","4914.9511","6866.0044","6496.2943","8055.53","4415.1541","1611.4564","6734.5479","322.29128","7953.0498","6894.6852","7483.4535","322.29128","6340.78","7024.423"
"M447.959T106.92","10792.3142","6498.603","447.57916","16313.472","11863.059","17139.1512","17949.7414","13832.114","4985.3046","8791.2646","17249.8905","37.8","13142.437","9327.708","16677.2565","189","16366.4965","23257.6129"
"M1296.901T900.549","3961.9406","941.744","188.3488","3003.3734","2937.5026","1014.3961","3443.1475","10573.3083","2069.3656","4492.1746","1138.8771","188.3488","2394.8196","2117.8141","3678.8547","188.3488","1125.9187","1847.3336"
"M349.057T865.046","12409.1984","5170.3297","471.1582","51495.1429","6074.8418","7479.0103","5335.8503","11736.7393","3941.6492","2800.8039","4955.0178","1400.002","13935.6807","37971.6167","29257.1125","1170","4347.2995","6555.6187"
"M1014.811T1344.847","4228.1983","5904.4508","214.84992","6203.8032","9554.8329","3153.7864","6126.8861","8839.1963","7880.7695","6514.1257","6940.8602","278.7198","7408.9543","7187.791","8781.333","139","15983.2584","8345.6518"
"M521.224T935.29","7616.5341","7430.7991","547.34513","15671.1544","7139.3755","2870.9741","8377.8195","8620.184","5704.7653","2528.8676","6185.7229","50.4","6271.2111","4276.9235","6914.6383","252","6528.976","9443.3243"
"M1390.547T1005.094","1434.6497","1320.9615","74.46112","1837.3719","3891.559","992.9236","1488.3365","4020.355","3165.2848","2262.0104","3144.6942","372.3056","3686.4802","2728.9015","1754.4852","74.46112","5348.6294","1406.7284"
"M313.275T1417.53","3538.7102","3727.8907","1149.57654","4725.4658","1986.1316","1855.3661","2517.8001","3005.4182","1417.0913","3193.4614","3112.1643","1198.1222","2138.8944","3520.0178","3704.9211","227","3235.7904","3248.4323"
"M477.088T1628.76","5858.8317","4981.4537","347.60527","6201.8799","4538.4513","5834.0596","6926.9602","7967.3262","4284.9888","7468.1722","8380.1689","5281.7273","6601.0841","6996.4061","8145.1149","4580","6846.4019","6053.8465"
"M613.564T887.981","22574.3856","20981.5246","1520.27414","23259.2527","16788.7882","14845.5137","15146.9899","20480.2646","14409.8319","20338.9575","22753.1918","1520.27414","17777.7708","17977.7245","25319.0834","1520.27414","7601.3707","14763.45"
"M395.28T1470.273","3842.677","2362.0062","151.24937","4710.5134","2060.1144","1469.751","3512.6541","3735.5188","1262.3181","982.0114","1845.2009","173.6195","2046.8655","2086.7114","2683.2678","30.249874","1970.0456","2066.0022"
"M697.753T1005.082","67881.5197","77337.5485","1404.66028","73448.1779","108122.895","59141.2722","41461.5197","151052.4476","33738.1494","93147.537","98372.2071","254.5638","35152.908","87890.8047","48224.7891","414","60713.4115","49137.9265"
"M285.243T1390.408","3406.1833","5429.6926","93.4","6499.2205","2451.7651","1904.9438","2374.8861","2655.1415","2009.7486","3737.4146","4339.4735","784.1011","4441.8123","3906.6258","4475.0723","467","2737.5734","1324.0722"
"M481.224T887.168","13466.9432","14308.1653","59.8747","16680.813","13282.8546","9602.2661","11825.5932","13213.485","11829.4439","12851.194","18301.9508","299.3735","13519.9818","13127.4062","15394.0043","59.8747","9809.496","18605.1186"
"M486.878T66.684","3528.0033","3490.4854","4025.03457","15243.3972","7450.8348","3216.4843","14142.619","13717.1588","10671.6454","13144.0093","16122.8814","3882.9567","4345.9428","6150.0694","5913.4573","2510","6623.4108","21415.4928"
"M343.103T489.112","6649.4632","4287.4197","857.48394","9830.445","12293.8671","5016.9159","23912.0714","19482.0401","9164.1725","6047.8929","22808.8838","857.48394","8843.1049","8391.1717","9602.7521","857.48394","29204.8848","39847.15"
"M444.872T67.426","19673.0808","32527.1623","21963.21903","34799.5568","21696.4462","15748.4603","22272.2779","23630.5938","22419.4999","28251.9182","27306.0029","23288.4989","27667.9692","28906.473","30275.3824","17400","27982.4029","21757.0761"
"M643.851T67.124","4197.5892","2624.2645","642.33303","5903.4533","4853.9408","9145.6559","23309.3353","31648.354","6451.1834","5253.9395","10848.9563","3023.3733","6614.6199","6645.52","5514.1065","555","1517.5193","10143.222"
"M771.83T66.444","1569.4125","1138.6014","193.7081","3827.7399","4235.0255","6899.4824","15975.4724","8733.2549","4480.8286","2944.6714","8158.6549","1822.0546","3419.5514","2919.449","3094.0259","193.7081","968.5405","6340.9654"
"M463.182T861.112","6723.9232","3717.8826","122.08962","6823.3072","4908.3934","2700.5966","2153.803","5400.1047","2146.5183","4654.563","5321.2614","610.4481","3149.1489","3322.1203","3507.3878","122.08962","7092.3601","7077.9186"
"M323.042T818.446","1099.8117","1262.305","42.6","3952.8736","2284.8734","5289.4593","2885.6667","6463.38","3338.5145","2469.3108","5260.1685","42.6","4447.2352","4254.1856","4603.903","213","2079.9738","2759.9319"
"M333.062T954.304","1828.3696","1571.1877","68.0915","2353.9285","703.4361","340.4575","356.631","2671.1932","68.0915","68.0915","578.2902","68.0915","2348.2682","874.5834","5059.3939","68.0915","475.0939","711.1615"
"M543.282T933.008","14678.7017","16374.5888","150.60196","39518.822","5783.525","5583.5382","8046.6177","17115.5078","10850.4127","10632.1886","10252.1659","753.0098","10152.005","10203.9051","10379.8059","150.60196","16405.6976","11499.513"
"M415.161T821.344","10441.4165","9783.7091","1319.03388","24921.585","6825.2113","7124.0053","13970.538","11407.8343","10397.572","6595.1694","12558.832","1319.03388","15845.8277","15881.4366","9214.965","1319.03388","20845.296","15760.0849"
"M609.153T789.212","4886.273","7464.7771","46.23966","14567.6274","9483.0281","10549.5446","10461.5167","14653.4202","7726.8811","5611.1653","9205.4761","231.1983","9354.2388","8917.6955","7872.4426","46.23966","8906.281","8356.8059"
"M714.826T66.684","1508.2342","1162.3222","252.72119","2521.3137","2551.4027","5602.1821","8824.174","5814.0177","3765.7109","2343.2657","6146.8145","3064.8227","2634.9507","3821.7334","3270.8913","50.544238","1037.4238","4097.2392"
"M454.975T107.571","3338.9573","4348.1725","53.49358","4504.0325","3193.1258","4628.2021","4239.7185","4077.4782","2854.0366","4115.5799","3686.9111","267.4679","3642.8062","4121.9021","4604.1476","53.49358","4877.0006","4204.5456"
"M292.14T116.338","13746.8766","10912.3721","220.92382","15916.4427","2342.4542","2899.0626","4813.9316","3455.4496","1104.6191","4008.7074","2648.9084","220.92382","9107.552","8220.1508","10143.8519","220.92382","8016.7265","1424.8581"
"M501.375T66.858","982.356","812.2728","67.17314","335.8657","2300.3741","2889.5721","1604.8559","10890.369","2820.9406","469.485","2706.2275","974.7424","1812.5377","1607.2576","1989.2793","67.17314","665.5833","3189.0643"
"M328.886T98.013","8671.3941","13339.1269","2293.99441","9585.4594","8510.4753","6284.6557","8387.3698","17825.016","3257.189","11272.8868","8836.3367","3709.3333","7604.2479","7963.6438","7773.3011","1300","9447.2454","8794.4699"
"M317.064T416.942","5568.351","2040.4706","349.55441","8201.6469","1766.1171","2149.6255","1071.5375","634.7259","764.957","941.113","729.2187","767.9653","3156.3839","4232.2439","4685.3996","535","1707.3642","1747.7002"
"M453.099T792.789","9564.3511","4973.2242","994.64484","11846.956","5494.1335","6010.8592","8343.2731","7546.6887","7217.8262","7633.1681","8070.5914","994.64484","7076.5466","8217.4736","14372.1016","994.64484","6756.4147","9122.5266"
"M759.145T875.232","424.0699","675.8053","38.35696","3766.3006","660.3345","497.9413","750.1104","925.9422","373.3939","38.35696","191.7848","38.35696","1200.611","2536.8285","1669.3916","38.35696","688.2013","331.1167"
"M1117.54T932.512","1348.5397","2762.4067","269.70794","3727.3258","3796.8611","2930.8689","4432.4225","4957.1428","3166.6663","1365.2193","2814.0985","269.70794","1667.3788","2951.9746","3764.4852","269.70794","2155.4212","3527.4965"
"M1132.537T923.907","8670.766","11500.7812","784.64172","12085.8754","7093.2728","5447.3519","9459.0325","5846.3381","5498.4047","4935.041","7416.717","784.64172","3923.2086","7679.2032","8150.4746","784.64172","7939.5839","5485.7649"
"M726.808T67.734","3666.3221","1994.7089","668.65815","5340.9806","3678.8673","4177.5347","6309.9692","5118.1143","4897.8006","4615.0405","7103.5088","2947.9829","4777.3465","5750.2955","5023.8742","133.73163","2079.0223","5530.3438"
"M824.341T916.725","4177.1977","6268.8929","200.52278","31139.6173","4534.1973","1002.6139","4801.0735","4356.4576","1487.4293","2200.6014","1118.9154","200.52278","2147.1983","3487.1416","1493.207","200.52278","3419.6311","2851.095"
"M345.082T140.774","5818.8941","3141.8367","197.53384","6184.071","5380.839","5495.6439","6002.1312","7633.4587","4518.0234","3829.5928","4887.5045","987.6692","5979.256","5589.4633","4732.947","1210","5257.1747","5953.5049"
"M251.019T152.27","3371.9189","1155.0395","36.71978","4278.4158","4767.6167","2276.9136","3131.8654","2531.9848","2586.9508","2765.9892","2409.0429","183.5989","3476.5544","3552.2512","3252.6268","36.71978","1072.4207","1855.4713"
"M279.164T1571.945","51281.9478","58677.6015","56178.6844","50401.101","48870.5229","56328.2214","54331.7824","52479.8813","33729.6846","63525.4085","58938.0475","51481.6994","52949.9087","52414.2197","57462.0338","50300","53747.9298","58843.0748"
"M540.867T1245.744","4995.2846","5439.8169","67.8","7363.4303","3793.4506","1691.5254","4952.9264","8094.6389","4557.9864","7591.433","4608.4272","67.8","5217.5332","5374.8567","6889.3281","339","3746.1221","3588.0381"
"M238.069T801.926","1247.479","1026.0663","40.86382","1831.4338","558.728","335.2683","509.1633","794.9089","204.3191","217.7318","339.18","327.5709","906.7099","2005.7803","1254.5374","40.86382","524.4098","446.5688"
"M755.7T809.167","5557.0604","1217.9911","243.59822","2843.7066","9179.4169","1430.882","5980.4121","4593.728","4967.5246","1849.1528","4822.4258","243.59822","3776.0579","2644.8393","10117.8576","243.59822","4354.0162","11443.8076"
"M418.896T66.885","13667.2473","15048.6504","2739.81634","13332.5396","11851.7465","9592.4338","20816.4205","21502.3757","9004.7237","11968.7389","6075.6333","6755.4836","12225.67","13412.1185","13496.9136","2940","9607.1286","17815.7735"
"M347.091T1147.321","8989.0148","4372.5505","637.47843","3327.7407","6395.6973","3428.7396","10772.5239","6126.1565","3500.168","3432.799","5205.965","666.9183","2294.9359","8856.7676","3306.169","127.495686","8700.0959","8349.8831"
"M427.009T107.872","8745.8048","8598.0775","664.4023","11421.2562","9599.8876","9322.668","9481.8229","6773.8608","6584.0458","8824.593","9477.4408","199.3929","8182.9631","8924.9697","9715.2844","614","10849.2479","14235.6736"
"M243.065T108.531","6976.0444","7545.7995","3158.85739","7412.289","4252.0612","3791.602","6585.7888","5335.8031","3394.3966","5474.3661","5650.2013","3062.7937","6156.5795","6721.0536","5753.2014","3240","8024.6675","4136.2515"
"M974.806T67.938","893.5245","394.6289","78.92578","1143.9923","1757.2002","4030.0775","7845.8842","12477.4347","2039.49","1117.4908","3683.3801","1116.6975","926.2647","2009.3188","1101.4911","78.92578","78.92578","2694.3296"
"M741.841T67.938","5735.3651","4778.3957","1261.47717","7035.9415","7316.7206","2453.8659","7784.7411","9142.039","9461.3051","5636.0814","10657.7021","3257.1146","6743.7002","7688.822","8825.3541","773","4932.9148","12175.2624"
"M409.172T733.287","11096.4757","14715.6683","1119.22744","25130.638","13791.093","6639.3899","14099.1968","21253.608","12407.0352","5596.1372","13795.2893","1119.22744","10293.0102","15639.527","14743.8655","1119.22744","14997.9636","33501.37"
"M469.019T418.674","6669.8967","2086.6541","192.37228","11808.8195","1114.0908","604.5812","1465.0161","661.4283","339.3543","1517.334","377.2266","1646.0276","4293.473","4000.9874","5680.0101","38.474456","2843.1921","1004.1649"
"M775.809T66.684","1767.7688","1356.402","121.06756","2937.2045","2066.6578","4242.1869","10937.2799","4931.3542","3104.605","2077.1987","5222.224","1830.1659","2772.2558","2678.0074","2561.1907","121.06756","605.3378","3751.1572"
"M435.959T107.38","7720.6211","6425.5664","2292.78554","9243.5598","8358.9113","14250.3253","9152.6754","8592.0498","3015.24","8525.7484","9799.2248","1458.6982","7718.5306","10288.435","9904.9495","1290","10705.7918","22568.6833"
"M676.309T1245.665","4916.0278","5712.9434","570.75474","7641.3816","3872.4997","2853.7737","6222.2191","6040.7721","3925.9897","6633.4118","6594.1573","570.75474","5970.9505","5309.5659","5704.1096","570.75474","4741.4692","4718.4964"
"M265.261T1518.666","6791.104","7171.5657","10133.62956","6558.5903","8572.474","12821.1664","8123.9194","9414.3266","8552.1465","10792.0693","10242.9225","6674.145","14204.2065","8572.4004","10074.6345","9230","11321.6455","9762.7527"
"M339.058T415.891","14773.5037","3812.5634","742.03535","21001.337","1993.973","2825.5607","1776.5613","1942.9095","656.0866","2739.2552","827.7646","1026.7779","7791.7368","8623.5488","9192.388","630","3646.7847","2497.7539"
"M785.833T68.422","1563.9552","1378.0775","228.64306","2415.2979","7934.727","2916.15","6526.4138","12585.0129","5612.3501","1938.7068","5394.2916","1747.8764","2629.6759","1976.7801","2445.7991","45.728612","1632.4458","26622.648"
"M448.965T106.062","6661.6667","6573.8979","47.4","7910.9503","8584.8313","9085.1486","8840.3475","5350.4859","4010.4617","8186.3064","9270.3387","498.5241","8697.7978","7374.2016","9976.4151","237","10580.7955","8357.5348"
"M1354.628T902.5","1925.9174","1959.8878","244.5606","5559.1598","1851.2125","3599.7023","2860.3743","8772.1039","2855.8005","1222.803","3917.9818","244.5606","3343.059","2990.7725","3549.419","244.5606","1225.3808","1498.3071"
"M241.108T881.116","5077.0357","3091.8799","83.05458","4040.19","4027.3078","3351.0468","4527.7648","3982.9155","989.2029","4149.7934","3544.5522","415.2729","4798.2129","3108.0474","566.4424","767","2363.7751","823.1688"
"M418.894T1736.453","11335.9619","17322.2978","10391.46187","16075.0485","10617.3806","16191.5588","18467.0564","14049.6657","12341.9762","9962.4158","13325.8941","16116.9459","16279.1459","14504.4441","20012.9962","12700","11065.3748","13545.8789"
"M562.892T1151.046","12770.3258","11221.2461","539.29004","13551.4966","5271.3206","3888.0566","7829.4142","10444.3051","8153.7828","10387.7138","11032.1991","716.7892","5331.8488","13008.4441","7500.3303","284","16421.5151","11426.6237"
"M319.076T917.392","5523.6499","13609.8544","44.28282","10267.1582","4515.5603","5680.1379","8545.6251","5420.5382","1133.852","221.4141","1364.8221","44.28282","7904.0152","6885.7803","6090.8109","44.28282","2580.7284","5406.7637"
"M405.167T106.416","2817.2798","2511.018","366.07528","4558.255","4959.995","4615.9162","1830.3764","4354.2173","2329.3216","1847.8416","3486.7029","366.07528","5408.644","2996.4436","4345.7841","366.07528","3752.8274","4793.9784"
"M445.095T115.802","6132.7579","6488.5922","440.77251","11816.7026","5279.0489","4326.5689","6854.8738","8971.9714","5170.2553","4085.3356","7609.446","1040.5222","4492.096","6318.7211","5945.7845","610","7933.3295","8874.3526"
"M505.902T66.721","3699.0182","2469.1261","832.73447","6235.9798","5436.0675","10291.0001","21658.4744","40038.4227","9644.3679","5426.5471","13422.248","1889.2108","7400.8024","6676.822","6073.8728","410","594.901","11992.0896"
"M338.938T105.668","17892.2331","5919.831","9026.50381","19632.598","15929.4533","12494.9362","21881.2288","10687.4665","10408.3764","15412.8198","15592.5221","8234.3511","11879.4926","17327.6045","5088.1307","9010","19726.3372","16361.5105"
"M657.832T67.374","6592.4525","4594.8808","1439.48936","7016.9041","7885.1499","3798.1286","15345.573","18393.5274","10628.9016","5808.5923","13631.505","3829.4179","7363.9347","8689.8974","8310.0709","1190","3953.5964","14700.1481"
"M885.822T66.912","529.6767","1673.399","234.80323","1774.3751","3085.9205","6799.976","7806.7526","12007.4951","5731.8786","1009.5401","4344.7191","725.5503","2399.5705","1548.3269","1294.0282","224","365.2901","4215.6968"
"M385.188T793.619","8115.6802","5954.6623","366.94863","12628.5524","10093.3167","8503.7871","7731.3344","12927.8461","8483.6706","7454.9349","10184.1952","559.176","9726.1089","8720.3914","6809.9772","387","10399.5344","10532.9645"
