"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK.2","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"M655.418T1389.36","108019.665"," 93544.041"," 75099.774","104055.760","108945.370"," 87003.761"," 80627.470","129945.477"," 87153.496"," 95900.000"," 56507.122"," 20163.987","129101.074"," 95917.639"," 80600.000","138000.000"," 22387.804","122554.106","140000.000","128792.795"," 15634.825","135264.745","132831.438","147693.546","143000.000","128895.229","129000.000","185000.000","153174.454"," 20453.230","145605.827","202295.446","159099.940","135000.000","129979.799","101966.719","125804.430","110981.970","  9190.796","200921.393"," 17318.202"," 32444.034"," 21677.466"," 45100.000"," 22747.992","123911.249","115817.764","195000.000","140461.787","155366.531"
"M947.38T990.311"," 56949.210"," 31651.075"," 73597.432"," 80500.025"," 85901.685"," 80828.508"," 98430.934"," 92382.765"," 79319.435","160000.000"," 96864.145"," 11788.639","114345.989"," 93564.299"," 92900.000"," 98600.000","  7959.328","117680.101","113000.000","110426.989"," 12506.151"," 63881.784","100693.755","136576.334","149000.000"," 97992.326","125000.000"," 98700.000","138247.154"," 16151.130","134266.296","119142.192","109243.482","119000.000"," 60233.348"," 56030.522"," 73826.347"," 61122.657","  5359.258","309760.003"," 13369.376"," 18922.213"," 14903.702"," 38000.000","  7347.551"," 71751.588","116883.444"," 94200.000","196763.369"," 56123.683"
"M988.382T919.58"," 35740.011","  8287.715"," 41223.608"," 33077.616"," 68125.293"," 47386.003"," 42902.833"," 85446.411"," 61875.717","134000.000"," 60871.840","  3293.014"," 60166.643"," 48780.126"," 67600.000"," 70400.000","     0.000"," 87987.421"," 57400.000"," 87136.743","  7946.120"," 16574.183"," 56546.078","110715.133"," 68800.000"," 62321.058","152000.000"," 63000.000"," 79142.695","  3586.446"," 76702.337"," 58898.666"," 73474.733"," 51200.000"," 34722.055"," 49739.778"," 33691.480"," 28106.081","  1388.186","121917.410","  2403.538","  5533.877","  3762.464"," 15000.000","  2122.491"," 55314.473"," 85423.027"," 67900.000","206267.323"," 40879.031"
"M556.199T909.479"," 73063.979"," 23081.753"," 90993.171"," 86792.501"," 92970.064"," 57972.656"," 78920.051","110645.751","101031.200","144000.000","105181.235","  3093.942","125110.481","116701.500","104000.000","104000.000","  1955.401","113791.971","106000.000","138285.509","  2594.406"," 64331.086","128068.641","174084.386","145000.000","119104.340","211000.000","138000.000","176428.367","  3241.441","157561.711","114852.330","134488.878","135000.000"," 92158.761"," 66026.573"," 82009.536"," 63363.575","  3340.874","197535.745","  4376.852","  2259.064","  4984.454"," 23400.000","  3762.711"," 86576.841","155686.989","159000.000","172216.991"," 65601.660"
"M875.328T942.609"," 70285.553"," 30191.122"," 75121.051"," 78623.293"," 89453.516"," 68238.815"," 97704.283","137058.417","117547.698","178000.000","109200.312","  6423.395"," 99394.549","126670.323","131000.000","125000.000"," 12448.500","143961.100","122000.000","131402.332"," 14944.458"," 53406.718","117315.912","230241.178","134000.000","129725.277","180000.000","118000.000","218100.971"," 10341.922","121583.922","126026.894","130211.295","144000.000"," 88472.660"," 65429.170"," 54933.514"," 56684.708"," 11391.323","184556.647"," 11500.985"," 17352.620","  8010.994"," 29700.000","  7558.493","104493.905","156677.396","132000.000","177756.251"," 62617.062"
"M883.336T936.403"," 78286.19"," 49645.67"," 76517.25"," 99120.66"," 99000.54"," 84688.86","100220.80","124392.32"," 99208.68","137000.00"," 99472.88"," 19704.28","114559.80","114916.26","107000.00","114000.00"," 21977.65","123976.12"," 90200.00","126669.34"," 11321.68"," 72428.48","100741.82","153820.32","116000.00","108778.29","170000.00","113000.00","138291.36"," 18920.10","135823.38","124268.63","116887.87","130000.00"," 70395.40"," 67055.51"," 62841.88"," 70493.90"," 17386.86","190018.80"," 19586.58"," 18457.16"," 11792.31"," 48000.00"," 17896.00","102956.04","144098.17","127000.00","196891.23"," 64012.94"
"M673.286T985.123"," 51545.698"," 37540.986"," 52639.908"," 73368.168"," 91050.901"," 76299.930"," 98863.021","113678.408"," 54695.555","144000.000","105036.736","  5263.721"," 59329.315"," 80487.272"," 85100.000","108000.000","  6456.656"," 93986.810"," 74100.000"," 88318.479","  6678.417"," 59775.042"," 76382.373","136009.714","144000.000"," 95966.996","136000.000"," 52500.000"," 84847.298","  6520.400"," 78703.748"," 46501.806","100901.348"," 74400.000"," 73945.746"," 79424.521"," 61356.899"," 48066.352","  5461.244","134025.171","  8934.574"," 10907.648","  9754.518"," 56100.000","  9053.673"," 56801.812","116385.312"," 85100.000"," 89268.745"," 57926.463"
"M1097.411T857.905"," 32947.5740"," 18992.5790"," 30941.0800"," 31613.6020"," 51107.1710"," 24780.1750"," 73811.8970"," 59732.4510"," 52647.6660"," 92700.0000"," 34171.6260","  6287.5985"," 49697.1120"," 58496.4310"," 66300.0000"," 39200.0000","  4897.7325"," 52526.8445"," 60900.0000"," 56874.0260","   993.7198"," 27283.0520"," 49923.0160"," 63553.8780"," 64900.0000"," 54016.4290"," 67500.0000"," 57900.0000"," 68809.2880","  5984.0865"," 69012.3520"," 75797.9670"," 43055.1580"," 58500.0000"," 34202.6990"," 40559.5930"," 29162.9570"," 26678.7400","  1800.8115"," 89966.6000","  4105.9481","  3265.0478","  1226.5346","  4270.0000","  3589.6470"," 31228.0180","114726.0990"," 69100.0000"," 96488.4898"," 29362.4730"
"M603.41T1440.081","117216.05","132927.19","127330.47","152834.56","155139.59","121351.41"," 95710.24","110429.34","110162.26","103000.00","119614.27"," 73672.24","149167.54","128169.53","140000.00","165000.00"," 75433.06","313196.34","147000.00","167293.53","161214.29","147373.46","152401.65","173608.19","191000.00","126191.65","139000.00","218000.00","170057.52"," 91551.17","162852.87","224971.68","134258.53","150000.00","138460.60","137494.14","126630.50","142665.24"," 79222.00","104540.84","124908.82","151312.30"," 84953.40","136000.00"," 91186.63","106350.90"," 92713.52","153000.00","156489.15","138914.81"
"M684.476T1302.601"," 50280.418"," 46175.264"," 42565.773"," 58497.756"," 49555.352"," 50978.088"," 89262.768"," 48160.148"," 55672.930"," 73700.000"," 53493.873"," 12628.342"," 56154.942"," 53396.168"," 52200.000"," 70200.000"," 11649.772"," 58708.398"," 59000.000"," 65792.225"," 13097.979"," 73296.677"," 89611.488"," 85455.616"," 84700.000"," 74305.472"," 63500.000"," 70200.000"," 63881.172","  6989.105"," 54439.822"," 77628.578"," 72040.012"," 71800.000"," 65841.786"," 60452.363"," 71704.904"," 42822.369"," 23420.258"," 55420.155"," 12747.640","  5621.676"," 35878.536"," 47900.000"," 14583.518"," 58849.849","117588.519","145000.000"," 59233.804"," 54114.386"
"M870.346T973.898"," 63102.33"," 35243.92"," 82578.88"," 77887.19"," 86089.53"," 60460.04","121494.32","104598.58"," 91195.29","163000.00"," 76250.93"," 23375.15","104832.74","103514.59","112000.00"," 96800.00"," 13594.92","119050.01","110000.00","108391.31"," 15000.58"," 60511.74"," 93750.48","173684.43","102000.00","109620.70","163000.00","107000.00","135836.11"," 16524.84","123984.71","112163.68","111993.91","126000.00"," 79309.68"," 83378.79"," 75089.53"," 45105.24"," 16135.57","181798.70"," 12089.52"," 14392.56"," 11531.23"," 29700.00"," 13406.70"," 93944.10","147649.63","105000.00","202162.65"," 62949.90"
"M827.326T866.333"," 60773.546"," 19220.313"," 62011.531"," 56137.476"," 85163.210"," 59264.821","128964.275","214198.416","190870.340","414000.000","125616.557","  2508.537"," 80854.793"," 87316.497","121000.000"," 92200.000","     0.000","205617.788"," 98200.000","203881.299","  4678.502"," 31942.701"," 75474.668","564208.978"," 99100.000","114157.680","496000.000"," 72800.000","289501.887","  8404.891"," 78815.614"," 90633.777","115956.735"," 89700.000"," 59874.381"," 53828.048"," 42292.525"," 49766.660","  4381.146","188602.665","  5450.691","  8638.112","  8522.077"," 11800.000","  6013.044","105965.845","499845.322","140000.000","302185.603"," 43520.548"
"M632.473T1456.772","122160.42","108717.02","136489.74","229287.78","192419.56","169520.69"," 76022.37","132547.39","178640.18","149000.00"," 52934.08"," 24690.68","293463.55","184115.83","205000.00","440000.00"," 23226.79","214954.28","289000.00","230970.95"," 49303.64","206224.86","295325.01","307615.39","343000.00","245046.88","225000.00","386000.00","344804.33"," 17052.01","365469.60","411559.74","262714.00","321000.00","135458.72","210814.41","230625.24","164057.50"," 29801.23","343394.65"," 30308.68"," 45821.42"," 35303.05"," 53000.00"," 34560.34","176840.00","134235.30","126000.00","273437.16","292402.11"
"M871.347T798.136"," 88846.759","  8792.532"," 64986.988"," 38579.955"," 98519.088","101281.556","211527.820","157994.251","103565.693","367000.000","206077.748","  6448.661"," 56364.635"," 87542.390","179000.000","172000.000","  7198.026","141123.404"," 84700.000","152836.745","  6640.275"," 64063.216","104544.801","391675.553","106000.000"," 93154.496","503000.000"," 67900.000","135814.974","  6270.832"," 66962.655"," 64195.176"," 90952.169"," 79200.000"," 51222.683"," 60986.389"," 34980.835"," 32546.208","  4984.958"," 92606.804","  6046.062","  2889.648","  3683.247"," 17900.000","  8916.197","127059.843","240148.408","124000.000","202740.161"," 14080.154"
"M1095.412T857.905","20536.009","14505.455","28230.801","29979.246","46869.672","29654.086","48588.727","58421.789","33877.877","51600.000","22841.966","    0.000","50923.752","34241.899","65100.000","66000.000","    0.000","43901.323","52000.000","44732.706"," 5420.670","27422.877","42856.455","68206.011","32200.000","49274.101","43600.000","40400.000","56551.362"," 1853.145","50020.290","48545.812","56972.900","61000.000","20565.900","16654.239","19703.581","18737.076"," 2940.144","71957.997"," 3588.938"," 1591.424"," 7416.698","14200.000"," 6185.163","37450.182","98846.562","70700.000","81394.859","14307.923"
"M549.424T1386.472","129986.20","126708.04","147626.76","235874.29","195811.07","143219.95","131712.11","149981.55","188848.64","142000.00","109625.72"," 63445.43","306692.97","158771.79","154000.00","261000.00"," 82403.09","259504.99","255000.00","241989.79"," 81933.55","177754.68","268521.32","339992.93","284000.00","228902.48","276000.00","485000.00","370673.47"," 94674.49","336726.32","430165.55","274975.31","226000.00","161023.28","166610.06","188639.37","189755.51"," 69120.43","409399.22"," 77646.66","152833.69"," 70498.86","102000.00"," 85184.30","197163.44","165007.49","215000.00","266266.32","215754.45"
"M621.422T1335.803","130033.13"," 98560.92","127869.27","142439.53","170756.96","178059.06","226359.19","116176.67","124940.38","138000.00"," 89095.99"," 56995.27","175871.38","155530.40","178000.00","239000.00"," 61209.44","170448.47","266000.00","190383.15"," 62773.88","182773.74","270931.96","212695.19","267000.00","165650.86","172000.00","252000.00","217668.47","101644.12","198482.76","304500.25","208172.38","171000.00","152722.20","192849.32","186829.06","122519.77"," 94702.82","531259.61"," 50304.17"," 78442.57"," 86421.45","115000.00"," 57124.56","153143.31","200046.36","384000.00","207443.30","180511.22"
"M995.371T941.78"," 49203.77"," 46885.04"," 76053.11"," 65696.63"," 67178.00"," 65041.11"," 81276.41"," 98934.98"," 67279.67","145000.00","100195.60"," 15974.77"," 82758.57"," 75637.45"," 79000.00"," 83500.00"," 15609.01"," 98651.30"," 88600.00"," 85587.39"," 21048.66"," 53532.70"," 81652.53","124863.54"," 94100.00"," 76640.76","131000.00"," 71900.00","110342.36"," 16423.84","112262.41"," 89918.26"," 93804.41","108000.00"," 53754.09"," 67416.20"," 56669.01"," 56510.58"," 15873.09","116207.39","  9833.13"," 18296.48"," 11426.84"," 31400.00"," 17831.88"," 69891.71","130299.75"," 91000.00","150410.23"," 66461.17"
"M513.176T893.689"," 81960.473"," 49400.918"," 89271.081","131265.420","122266.521","138581.362","157489.489","128756.382","104211.166","166000.000"," 94207.793","  7723.636","161740.489","144685.665","168000.000","141000.000","  4962.443","138748.184","148000.000","140928.438","  2885.831"," 90220.314","154161.517","169994.988","180000.000","111066.145","178000.000","131000.000","162344.295","  1866.494","179232.022","188704.942","141626.314","181000.000","118447.595","118685.757","117764.706"," 65120.567","  2239.179","238360.960","  3138.782","  6827.743","  1465.195"," 38000.000","  3718.028","113983.740","187286.699","166000.000","196079.969"," 93864.882"
"M949.361T934.647"," 47209.075"," 24957.556"," 63656.634"," 64757.271"," 65076.605"," 54755.572"," 77952.421"," 77540.816"," 60101.084","106000.000"," 62368.401","     0.000"," 95399.718"," 75163.886"," 73000.000"," 73500.000","  6405.082"," 81217.821","102000.000"," 77932.713"," 11970.439"," 25669.844"," 78285.789","110028.635","124000.000"," 75465.650","105000.000"," 85500.000","110468.914"," 13033.410","112280.821"," 95816.720"," 83606.510","103000.000"," 45750.166"," 48527.090"," 59600.673"," 43568.928","  4982.075","276776.450","  5943.007"," 20566.374","  9245.060"," 23400.000","  7028.531"," 58976.044","126463.342"," 78800.000","125509.925"," 39929.645"
"M986.389T942.609"," 49892.103"," 20680.912"," 52213.705"," 52165.594"," 72396.832"," 60347.017"," 43557.502"," 81796.555"," 70911.282","135000.000"," 65255.154","  6681.428"," 78668.977"," 75618.198"," 95300.000"," 88100.000","  3949.952"," 98607.878"," 76300.000","110624.415","  3244.032"," 40558.416"," 74872.992","116646.190"," 96200.000"," 72684.800","120000.000"," 85700.000","148340.814","  1704.820","109345.174"," 93233.072"," 94062.161","101000.000"," 50695.026"," 53207.533"," 61813.328"," 54417.423","  2546.981","166722.958","  3103.646","  2607.463","  1827.286","  8010.000","  8938.626"," 48547.547","126525.020"," 90500.000","255433.000"," 44016.590"
"M549.392T1385.9"," 87185.27"," 81991.80"," 91166.00","164644.79","140856.54"," 90644.35","221658.01"," 83487.74","129429.05","105000.00"," 54234.69"," 28068.17","207519.99","101332.40","115000.00","173000.00"," 35857.65","171855.20","182000.00","186020.42"," 31268.91","143445.39","240961.31","286413.53","195000.00","186561.83","215000.00","315000.00","277540.72"," 37271.79","235295.90","328189.45","193241.34","151000.00","121939.81","121171.26","113113.48","143293.28"," 21885.73","282225.40"," 31577.77"," 45552.44"," 34737.84"," 62800.00"," 30845.23","135790.87","307901.70","358000.00","182726.43","132082.99"
"M875.326T913.799"," 49134.0310"," 17444.7200"," 59587.3570"," 57400.0520"," 77168.1380"," 60898.9630"," 57741.1410","103037.8190"," 96400.9690","155000.0000"," 80917.9140","  2075.2313"," 80356.3810","104902.6970"," 99800.0000"," 95900.0000","  5389.7559","118820.7825"," 80200.0000","106178.6980","   854.7513"," 36396.2110"," 89961.8050","200702.7750","113000.0000"," 97875.5230","151000.0000"," 93700.0000","165087.2800","  3572.8760"," 97732.5340"," 62375.1150"," 75815.9500","103000.0000"," 57380.7770"," 55440.1950"," 40869.1630"," 35715.4140","  7506.6807","148469.8150","  2858.7047","  3590.9546","  1371.7689"," 16000.0000","  4889.4989"," 77819.4220","142461.6560","107000.0000","116833.0073"," 43178.1230"
"M623.426T1405.986","192145.80","163624.14","173104.22","226362.96","237444.34","188973.11","300136.61","222916.91","195456.76","199000.00","104465.06"," 31840.25","356146.62","198803.21","219000.00","409000.00"," 54935.18","302663.89","320000.00","311793.27"," 63234.21","268057.39","333564.28","397292.45","354000.00","203987.34","353000.00","472000.00","337092.48"," 39923.02","357792.54","456798.79","309798.04","324000.00","253325.58","265109.95","285711.11","232037.49"," 58047.73","416433.37"," 36964.09"," 55441.14"," 48233.42"," 75900.00"," 44292.23","242539.81","261998.41","616000.00","390506.80","251766.69"
"M1087.418T959.199"," 38485.344"," 11528.121"," 33911.740"," 27541.001"," 47266.810"," 29835.802"," 24685.640"," 67187.276"," 41520.803"," 61100.000"," 32593.305","  1302.317"," 58740.066"," 39360.808"," 54500.000"," 47500.000","     0.000"," 55790.351"," 51600.000"," 51776.106","  2724.733"," 13636.904"," 41145.668"," 68635.457"," 47000.000"," 41795.066"," 80000.000"," 44800.000"," 75349.070","  4704.004"," 43856.825"," 62034.574"," 51834.105"," 75400.000"," 28029.671"," 26244.328"," 29571.946"," 24366.023","  1370.558","102917.379","  1576.159","  2811.360","  2504.049","  2920.000","  2589.098"," 36779.632"," 40662.314"," 25100.000","108342.368"," 27463.450"
"M849.314T843.183"," 23538.787"," 20631.655"," 37240.442"," 38187.414"," 45961.177"," 49876.618"," 88982.203"," 69042.569"," 61656.922","106000.000"," 49570.690","  5123.020"," 33045.390"," 66993.503"," 66500.000"," 64300.000","  7277.851"," 63088.097"," 45300.000"," 65657.940","  3949.849"," 40260.031"," 63020.917"," 91655.085"," 59500.000"," 63603.204"," 96800.000"," 41000.000"," 84554.240","  2946.670"," 54659.504"," 70908.164"," 67825.292"," 55700.000"," 33902.607"," 45402.187"," 32529.203"," 25813.734","  1722.404"," 82990.195","  1166.969","  3949.633","  5213.292","  9740.000","  5454.934"," 43714.604","151849.125"," 68300.000"," 90150.864"," 33656.739"
"M984.382T940.951"," 38206.462"," 14148.995"," 42192.282"," 54863.268"," 62302.258"," 58099.471"," 43083.820"," 77596.183"," 58746.700","138000.000"," 77918.647","  1500.090"," 63430.486"," 78566.018"," 91300.000"," 96000.000","  8449.605","104150.639"," 87600.000","116048.949","  4243.350"," 34726.648"," 66579.978","144311.412"," 92200.000"," 63981.374","121000.000"," 82500.000","123379.147","     0.000","119226.059"," 82808.203"," 74835.539"," 97000.000"," 39760.479"," 60555.552"," 51718.019"," 31350.168","  1734.661","232295.981","  9632.911","  6654.773","  1588.287","  6930.000","     0.000"," 49104.134","120231.900"," 79000.000","253270.806"," 45738.858"
