"",f.value,p.value,-log10(p),FDR,Fisher's LSD (top 1000)
M385.184T1473.566,2.577,0.013566,1.8675,0.17064,First-tp_Control - First-tp_Drought; First-tp_Control - First-tp_Fusarium; First-tp_Control - Other; First-tp_Control - Second-tp_Control; First-tp_Control - Second-tp_Drought; First-tp_Control - Third-tp_Control; First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Control; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Xanthomonas - Other; Second-tp_Xanthomonas - Second-tp_Drought; Second-tp_Fusarium - Third-tp_Control; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Control; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Fusarium
M839.497T1323.85,2.5758,0.013605,1.8663,0.17064,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought
M879.468T1338.726,2.5755,0.013617,1.8659,0.17064,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought
M329.158T1625.781,2.5737,0.013675,1.8641,0.17064,First-tp_Control - First-tp_Drought; First-tp_Control - Third-tp_Xanthomonas; Second-tp_Fusarium - First-tp_Drought; First-tp_Fusarium - Third-tp_Xanthomonas; First-tp_Xanthomonas - Third-tp_Xanthomonas; Other - Third-tp_Xanthomonas; Second-tp_Control - Third-tp_Xanthomonas; Second-tp_Drought - Third-tp_Xanthomonas; Second-tp_Fusarium - Third-tp_Xanthomonas; Second-tp_Xanthomonas - Third-tp_Xanthomonas; Third-tp_Control - Third-tp_Xanthomonas; Third-tp_Drought - Third-tp_Xanthomonas; Third-tp_Fusarium - Third-tp_Xanthomonas
M354.338T1291.55,2.5725,0.013711,1.8629,0.17064,First-tp_Control - Third-tp_Drought; First-tp_Drought - Second-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Third-tp_Control - Second-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought
M727.571T1439.78,2.5699,0.013795,1.8603,0.17064,Second-tp_Control - First-tp_Drought; Second-tp_Fusarium - First-tp_Drought; Second-tp_Xanthomonas - First-tp_Drought; Third-tp_Drought - First-tp_Drought; Third-tp_Xanthomonas - First-tp_Drought; Second-tp_Control - First-tp_Fusarium; Second-tp_Fusarium - First-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Drought - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Fusarium; Second-tp_Control - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Drought - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Fusarium
M841.489T1146.934,2.5671,0.013886,1.8574,0.17064,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M455.314T1423.012,2.5639,0.013993,1.8541,0.17064,First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - First-tp_Fusarium; Second-tp_Drought - First-tp_Fusarium; Second-tp_Fusarium - First-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M512.261T1189.341,2.5614,0.014073,1.8516,0.17064,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought
M1013.72T1325.086,2.5601,0.014117,1.8503,0.17064,First-tp_Control - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Control; Third-tp_Xanthomonas - First-tp_Drought; First-tp_Xanthomonas - First-tp_Fusarium; Second-tp_Control - First-tp_Fusarium; Second-tp_Drought - First-tp_Fusarium; Second-tp_Fusarium - First-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Control - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Xanthomonas - Other; Third-tp_Xanthomonas - Second-tp_Fusarium; Third-tp_Xanthomonas - Second-tp_Xanthomonas; Third-tp_Xanthomonas - Third-tp_Control; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M395.287T1352.626,2.5592,0.014148,1.8493,0.17064,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Control - Third-tp_Drought; Second-tp_Control - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M877.49T1272.035,2.5572,0.014212,1.8473,0.17064,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought
M423.212T1319.031,2.5567,0.01423,1.8468,0.17064,First-tp_Control - Third-tp_Drought; First-tp_Drought - First-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; Other - Third-tp_Drought; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M367.178T1438.88,2.5566,0.014235,1.8466,0.17064,First-tp_Control - First-tp_Fusarium; First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Fusarium; Second-tp_Control - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M425.216T1473.286,2.5539,0.014326,1.8439,0.17064,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; Other - First-tp_Xanthomonas; Other - Second-tp_Xanthomonas; Other - Third-tp_Drought; Other - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M889.582T1473.64,2.5524,0.014376,1.8424,0.17064,Second-tp_Drought - First-tp_Control; Second-tp_Xanthomonas - First-tp_Control; Third-tp_Control - First-tp_Control; Third-tp_Xanthomonas - First-tp_Control; Third-tp_Xanthomonas - First-tp_Drought; Second-tp_Drought - First-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Control - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Xanthomonas - Other; Third-tp_Xanthomonas - Second-tp_Control; Second-tp_Drought - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M676.501T1423.01,2.5508,0.014429,1.8408,0.17064,Third-tp_Xanthomonas - First-tp_Control; First-tp_Drought - Third-tp_Fusarium; Second-tp_Drought - First-tp_Fusarium; Second-tp_Fusarium - First-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Control - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Fusarium; Second-tp_Control - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M593.485T1401.37,2.5508,0.01443,1.8407,0.17064,Third-tp_Xanthomonas - First-tp_Control; First-tp_Xanthomonas - First-tp_Fusarium; Second-tp_Drought - First-tp_Fusarium; Second-tp_Fusarium - First-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M639.422T1384.421,2.549,0.014489,1.839,0.17064,First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Other - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M639.424T1423.012,2.5468,0.014565,1.8367,0.17064,First-tp_Drought - Third-tp_Fusarium; Second-tp_Drought - First-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Other - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M670.537T1352.626,2.5454,0.014615,1.8352,0.17064,Third-tp_Xanthomonas - First-tp_Control; First-tp_Drought - Third-tp_Drought; Second-tp_Drought - First-tp_Fusarium; Second-tp_Fusarium - First-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M817.317T940.819,2.5439,0.014666,1.8337,0.17064,First-tp_Control - Second-tp_Control; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Fusarium; First-tp_Xanthomonas - Second-tp_Control; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Fusarium; Second-tp_Drought - Second-tp_Control; Second-tp_Fusarium - Second-tp_Control; Second-tp_Xanthomonas - Second-tp_Control; Third-tp_Xanthomonas - Second-tp_Control; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M1111.407T857.905,2.5337,0.015021,1.8233,0.17064,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M691.43T1301.409,2.5329,0.015051,1.8224,0.17064,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought
M970.603T1291.55,2.5328,0.015053,1.8224,0.17064,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M625.264T1339.593,2.5313,0.015105,1.8209,0.17064,First-tp_Control - First-tp_Fusarium; First-tp_Control - Second-tp_Fusarium; First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; Second-tp_Drought - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; Second-tp_Drought - Second-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Third-tp_Xanthomonas - Second-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M293.21T1109.944,2.5303,0.015143,1.8198,0.17064,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; Other - Third-tp_Drought; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Third-tp_Control - Second-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M633.416T1356.47,2.5279,0.015227,1.8174,0.17064,First-tp_Control - Second-tp_Control; First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Third-tp_Control - Second-tp_Control; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought
M1023.387T857.905,2.5265,0.015277,1.816,0.17064,First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M631.469T1330.308,2.5244,0.015353,1.8138,0.17064,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - First-tp_Fusarium; Second-tp_Drought - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Xanthomonas - Other; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
